mouse_intravenous_LD50_(?log(mol/kg)),canonical_smiles
3.931610406,CN1C2CCC1CC(OC(=O)CCc1ccccc1)C2
4.163203629,CN1C2CCC1CC(c1cccc(C(CC(=O)O)c3ccccc3)c1)C2
3.945793675,CN1C(C)(C)CC(OC(=O)CC(c2ccccc2)c2ccccc2)CC1(C)C
3.639857712,COc1ccc(CC(C(=O)OCC2CCCN2C)c2ccccc2)cc1
3.116864132,CC1(C)CC(OC(=O)CCc2ccccc2)CC(C)(C)N1Cc1ccccc1
3.92853809,CCC(C)SCCCl
5.007827309,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
3.173552075,O=C(NC1CCCCC1)C(=S)NC1CCCCC1
2.72056239,Cc1c(N)nc(N)nc1C(=O)O
2.972973821,Cc1c(N)nc(=O)[nH]c1C(=O)O
2.975096798,CC1N(c2ccccc2)C(=O)c2ccccc2N1C(=O)CN1CCOCC1
3.650271758,CCN(CC)Cc1nc(=O)c2c3c(sc2[nH]1)CCCC3
3.83122569,O=c1nc(CNCc2ccccc2)[nH]c2sc3c(c12)CCCC3
3.858810658,O=c1nc(CN2CCCCC2)[nH]c2sc3c(c12)CCCC3
3.514031182,CN1CCN(Cc2nc(=O)c3c4c(sc3[nH]2)CCCC4)CC1
3.652364386,O=c1nc(CN2CCOCC2)[nH]c2sc3c(c12)CCCC3
3.741019019,CN(C)CCCn1cc2c3c(cccc31)CCC2
4.454620571,CN1CCN(C2Cc3ccccc3Sc3ccc(N)cc32)CC1
3.761950038,CN(C)CCCN1C(=O)c2cccc3cccc1c23
3.744616538,CN(C)CCCN1Cc2cccc3c2C1CCC3
3.651787623,c1ccc(OCc2nc3ccccc3[nH]2)cc1
3.826937231,CN(C)CCn1c(COc2ccccc2)nc2ccccc21
3.84708588,CN(C)CCCn1c(COc2ccccc2)nc2ccccc21
3.610037984,CN(C)CCCOc1ccccc1
3.748106942,CN(C)CCCN1CCc2ccccc2CC1=O
3.624352425,C#CCN1CCc2ccccc2CC1
4.099083932,CCN1CCCC1COC(=O)Nc1c(C)cccc1C
3.662628433,Cc1ccccc1NC(=O)OCC1CCN(C)C1
3.816826043,CCN1CCC(COC(=O)Nc2ccccc2C)C1
3.785417579,Cc1cccc(C)c1NC(=O)OCC1CCN(C)C1
4.010142848,CCN1CCC(COC(=O)Nc2c(C)cccc2C)C1
4.110733134,CCN1CCC(COC(=O)Nc2c(C)cccc2Cl)C1
4.061295371,CCN1CCCC(COC(=O)Nc2ccccc2C)C1
3.994348581,Cc1cccc(C)c1NC(=O)OCC1CCCN(C)C1
4.101279244,CCN1CCCC(COC(=O)Nc2c(C)cccc2C)C1
4.193707369,Cc1cccc(Cl)c1NC(=O)OCC1CCCN(C)C1
4.262067021,CCN1CCCC(COC(=O)Nc2c(C)cccc2Cl)C1
3.879215194,NC1(Cc2ccccc2)CCCCC1
3.910259316,CNC1(Cc2ccccc2)CCCCC1
4.491158041,C[N+](C)(C)C1(Cc2ccccc2)CCCCC1
3.845779967,NC1(Cc2ccccc2)CCCC1
3.879215194,CNC1(Cc2ccccc2)CCCC1
3.910259316,CN(C)C1(Cc2ccccc2)CCCC1
4.464119778,C[N+](C)(C)C1(Cc2ccccc2)CCCC1
2.36702202,CC(=O)OC(C)C(C)C(=O)OCC12C3CC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C1CC(C)(C)C(O3)C2O
3.901153559,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
3.780744234,c1ccc(C(CCN2CCN(c3ncccn3)CC2)(c2ccccc2)c2ccccc2)cc1
3.979008655,CCN(CC)CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCC3
2.758220936,O=C(O)c1ccccc1Nc1cccc(O)c1
3.514758557,O=C(c1ccccc1)c1cccc(Nc2ccccc2C(=O)O)c1
5.357179254,CCN1CC2(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14
3.501407106,NC(C(=O)O)C1OC(n2cc(CO)c(=O)[nH]c2=O)C(O)C1O
4.02672425,COc1ccc2c(c1Oc1ccccc1)C13CCN(C)C(C2)C1(O)CCC(=O)C3
3.531036186,CNC(=O)Nc1nc2ccccc2[nH]1
3.10382204,CC=CCN
3.326927491,CCCCCCCCC1C(=O)COC1=O
5.261593521,COc1ccc(C(=O)COP(C)(=O)Oc2ccc([N+](=O)[O-])cc2)cc1
4.421717891,CP(=O)(OCC(=O)c1ccc(Cl)cc1)Oc1ccc([N+](=O)[O-])cc1
4.821791833,C[N+](C)(C)CCC[n+]1ccc(C(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)cc1
4.23342842,C[N+](C)(C)CCC[n+]1ccc(C=Cc2ccccc2)cc1
5.442598648,C[N+](C)(C)CCC[n+]1ccc(C=Cc2cccc3ccccc23)cc1
4.507137748,C[N+](C)(C)CCC[n+]1ccc(C=Cc2c[nH]c3ccccc23)cc1
3.769119346,Cc1ccc(OP(=O)(NCC[N+](C)(C)C)NCC[N+](C)(C)C)cc1
3.659598539,COc1ccccc1OP(=O)(NCC[N+](C)(C)C)NCC[N+](C)(C)C
4.910538269,C[N+](C)(CCCNP(=O)(NCCC[N+](C)(C)Cc1ccccc1)Oc1ccc([N+](=O)[O-])cc1)Cc1ccccc1
4.126869335,C=CC[N+](C)(C)CCCCCC[N+](C)(C)CC=C
3.283278401,C[N+](C)(C)CCOC(=O)c1ccccn1
3.439809641,C[N+](C)(C)CCOC(=O)c1ccccc1[N+](=O)[O-]
3.394997296,C[N+](C)(C)CCOC(=O)c1cccc([N+](=O)[O-])c1
3.449354959,C[N+](C)(C)CCOC(=O)c1ccc([N+](=O)[O-])cc1
3.917517179,C[N+](C)(C)CCOC(=O)c1ccccc1N
3.933907595,C[N+](C)(C)CCOC(=O)c1cccc(N)c1
5.090962493,C[N+](C)(C)CCOC(=O)c1ccc(N)cc1
2.918606915,COc1ccc(C=C(C#N)c2ccccc2)cc1OC
3.144975282,CC(=C1SC(=S)NC1=O)c1cccc(O)c1
4.253841805,CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O
4.100142232,CCC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5CC)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C
3.881098076,CP(=O)(OCC(=O)c1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1
4.215176209,CN1CCCC(COC(c2ccccc2)c2ccccc2)C1
4.03646152,Cc1cccc(Cl)c1NC(=O)OCC1CCN(C)C1
3.887407118,Cc1ccccc1NC(=O)OCC1CCCN(C)C1
3.039942171,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
3.834760619,CC(=O)OCCN1CCCC1
3.801269216,NC(=O)OCCN1CCCC1
3.652037365,C(CCCN1CCCC1)CCN1CCCC1
3.829978817,C[N+](C)(C)CCC[n+]1ccc(Cc2ccccc2)cc1
3.764168657,C[N+](C)(C)CCC[N+]1(C)CCC(Cc2ccccc2)CC1
4.555610295,C[N+](C)(C)CCC[n+]1ccc(CCc2c[nH]c3ccccc23)cc1
4.430671559,C[N+](C)(C)CCC[n+]1ccccc1CCc1c[nH]c2ccccc12
4.109014951,C[N+](C)(C)CCC[n+]1ccc(CCN2C(=O)c3ccccc3C2=O)cc1
4.59471048,C[N+](C)(C)CCC[n+]1ccc(CCC2C=Cc3ccccc32)cc1
4.808401867,C[N+](C)(C)CCC[n+]1ccccc1CCc1cccc2ccccc12
4.407714001,Cn1c(CCc2cc[n+](CCC[N+](C)(C)C)cc2)cc2ccccc21
4.647474339,Cn1cc(CCc2cccc[n+]2CCC[N+](C)(C)C)c2ccccc21
5.072521936,C[N+](C)(C)CCC[n+]1ccc(CCc2cn(Cc3ccccc3)c3ccccc23)cc1
4.580433879,C[N+](C)(C)CCC[n+]1ccc(CCn2ccc3ccccc32)cc1
4.447826492,C[N+](C)(C)CCC[n+]1ccccc1CCC1C=Cc2ccccc21
3.951940655,C[N+](C)(C)CCC[n+]1cccc(-c2cc3ccccc3[nH]2)c1
3.951940655,C[N+](C)(C)CCC[n+]1ccc(-c2cc3ccccc3[nH]2)cc1
3.756212146,COc1ccc(CCCCNCCSS(=O)(=O)O)cc1
2.726627317,CNCC(=O)c1ccc(O)cc1
3.872149277,C[N+](C)(C)CCCNP(=O)(NCCC[N+](C)(C)C)Oc1ccccc1
5.078148167,Cc1ccc(OP(=O)(NCCC[N+](C)(C)Cc2ccccc2)NCCC[N+](C)(C)Cc2ccccc2)cc1
4.003271678,C[N+]1(CCC[N+]23CCC(CC2)C(Cc2ccccc2)C3)CCCCC1
3.686961677,Cc1cc(C)c(NC2=NCCO2)c(C)c1
3.766142923,Cc1cccc(C)c1OCC1=NCCN1
5.642512929,C[N+]1(CCCCCCCCC[N+]23CCC(CC2)C(Cc2ccccc2)C3)CCCC1
3.498861689,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
5.045627493,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2
3.577465387,CN(CCN1CCOCC1)CC(O)COc1ccccc1Cl
3.86748463,CCCCN(CCN1CCOCC1)CC(O)COc1ccc(Cl)cc1Cl
2.676557749,CC=CC(=O)OC1CC2OC3C=C(C)C4OC4C3(C)C1(C)C21CO1
3.922820574,CC(C)NCC(O)COc1ccccc1Oc1ccccc1
3.910964398,COc1ccc(-n2cnc3c(Cl)ncnc32)cc1
3.674657784,C=CCN(CC=C)CC(=O)Nc1cccc(Cl)c1
4.234976812,C=CCN(CC=C)CC(=O)Nc1cccc(Br)c1
3.234976812,C=CCN(CC=C)CC(=O)Nc1ccc(Br)cc1
3.705611746,CCOC(=O)C1CN1C(=O)Nc1cccc2ccccc12
3.840040477,C[N+](C)(C)c1ccccc1O
4.277030845,C=CC[N+]1(C)C2CCC1C(C(=O)OC)C(OC(=O)c1ccccc1)C2
3.559171411,CCNC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(O)C3C(CN21)N3C
4.089074568,CC(=O)O[Hg]c1c(C)c(C)cc(C)c1C
3.953575317,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(C)C1O
3.356128672,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1
3.789244227,CNCCC=C1c2ccccc2CSc2ccc(C)cc21
4.510437764,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
4.19921197,CCOc1ccc(CNC(=N)N)cc1OCC
4.423830549,CCCOc1ccc(CNC(=N)N)cc1OCCC
3.930853763,CN1CCN2c3ccccc3Cc3ccccc3C2C1
2.928507868,S=C(NCCN1CCOCC1)NC1CCCCC1
3.833903757,CCc1cccc(CC)c1NC1=NCCO1
2.998111545,CCCC(=O)Nc1cccc(O)c1
2.962716506,CCC(=O)Nc1cccc(O)c1
4.200440076,COc1cccc(C)c1NC1=NCCO1
3.879930534,COc1cccc(C)c1NC(=O)NCCCl
4.157532317,COc1cccc(OC)c1NC(=O)NCCCl
3.966618803,COc1cccc(OC)c1NC1=NCCO1
3.691460008,CNCC(O)C1CCCCC1
4.022913857,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1
4.012703964,CC1CCC(c2ccccc2)(N2CCCCC2)CC1
3.618708629,CCN(CC)C1CCSc2ccccc2C1=O
4.042050735,O=C1c2ccccc2SCCC1CN1CCCCC1
3.830614328,c1ccc(CN2CCN(C3CCCSc4ccccc43)CC2)cc1
3.117563791,O=C(O)CN1CCN(CC(=O)O)CC(=O)O[Fe]OC(=O)C1
3.899752777,CCOC(=O)CCN1CCC(C(=O)OCC)(c2ccccc2)CC1
3.566279622,CCCCCCc1ccc(C(=O)O)cc1
2.798712442,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O
3.399080704,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
3.73637658,N#CSCCNC(=O)COc1ccc(Cl)cc1Cl
3.650651972,c1ccc(C2=C(CN3CCCCC3)CCSc3ccccc32)cc1
4.470454594,c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1
2.884571613,Nc1c(I)cc(I)c(OC(C(=O)O)c2ccccc2)c1I
3.146797574,O=C(O)C(Cc1c(I)cc(I)c(N2CCCCC2=O)c1I)c1ccccc1
3.156791368,O=C(O)C(Cc1c(I)cc(I)c(N2CCOCC2=O)c1I)c1ccccc1
2.980902483,O=C(O)C(Oc1c(I)cc(I)c(N2CCCC2=O)c1I)c1ccccc1
2.955586808,CCC(C(=O)O)c1c(I)cc(I)c(N2CCOCC2=O)c1I
2.696740705,O=C(O)Cc1c(I)cc(I)c(N2CCCC2=O)c1I
2.959934421,CC(C(=O)O)c1c(I)cc(I)c(N2CCCC2=O)c1I
3.018700499,CC(C(=O)O)c1c(I)cc(I)c(N)c1I
2.997895128,CC(C(=O)O)c1c(I)cc(I)c(N2CCOCC2=O)c1I
3.003333248,CCC(Cc1c(I)cc(I)c(N2CCOCC2=O)c1I)C(=O)O
2.735755877,CCC(Cc1c(I)cc(I)c(N2CCCCC2=O)c1I)C(=O)O
3.005419987,CCC(C(=O)O)c1c(I)cc(I)c(N)c1I
2.969792707,CC(C(=O)O)c1c(I)cc(I)c(N2CCCCC2=O)c1I
3.105671429,CCC(C(=O)O)c1c(I)cc(I)c(N2CCCC2=O)c1I
2.91370545,O=C1CN(c2c(I)cc(I)c(OC(C(=O)O)c3ccccc3)c2I)CCO1
2.989654952,O=C(O)C(Oc1c(I)cc(I)c(N2CCCCC2=O)c1I)c1ccccc1
3.183777727,O=C(O)C(Cc1c(I)cc(I)c(N2CCCC2=O)c1I)c1ccccc1
3.608638931,CNC(=N)N
4.933023388,CN(C=O)c1c2sscc-2[nH]c1=O
4.903619503,O=CNc1c2sscc-2[nH]c1=O
3.49789371,CN1CC(CCN2CC=C(c3ccccc3)CC2)OC1=O
3.332957031,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(N)cc1
4.916252108,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
2.597077055,O=C(O)Cc1c(I)cc(I)c(N2CCOCC2=O)c1I
3.034654963,CCC(Cc1c(I)cc(I)c(N2CCCC2=O)c1I)C(=O)O
3.035274049,Nc1nc(N)nc(N2CCNCC2)n1
3.846454199,O=C(Nc1ccc(Cl)cc1)OCC#CCOC(=O)Nc1ccc(Cl)cc1
3.579029912,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)NCC3
3.611245215,CCCCSCC(Cl)c1ccccc1
2.755553302,C[N+](C)(C)CCCS(=O)(=O)O
3.49238618,N#[N+]c1ccc(Cl)cc1Cl
4.068177742,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc([N+](=O)[O-])cc1
4.936463852,Cc1cc(O)c2c(c1O)C(=O)C13C(=C(O)C4C(O)C1C1C(O)C3C(O)=C3C(=O)c5c(O)cc(C)c(O)c5C(=O)C341)C2=O
3.847878796,CN(C)c1ccc(C=C2C(=O)C(=Cc3ccc(N(C)C)cc3)c3ccccc32)cc1
4.116377919,CN(C)CCON=c1c2ccccc2ccc2ccc(Cl)cc12
4.00187631,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
3.354314008,C=CC[As](=O)(O)c1ccccc1
3.387606919,O=[As](O)(CCCO)c1ccccc1
3.532293094,O=[As](O)(CC(O)c1ccccc1)c1cccc(Cl)c1
3.0102178,CC(=O)SCc1cnc(C)c(O)c1CO
4.212166289,CC(CN(C)CC1CCCO1)CN(c1ccncc1)c1cccc(C(F)(F)F)c1
2.58935525,CN(C)CCOC(=O)c1cccnc1
4.073072843,CC1CCCCN1CCCOC(=O)c1ccc(Cl)cc1
3.276907359,C[n+]1cccc2cc([N+](=O)[O-])ccc21
4.507180977,C[Se]P(N(C)C)(N(C)C)=[N+](C)C
3.784467784,O=C(Nc1ccccc1)Oc1cc(Cl)c(Cl)cc1Cl
3.65001248,O=C(NCCCl)Sc1ccc(Cl)cc1
4.923144344,CCOC(=O)CCC[N+](C)(C)C
3.611832513,COC(=O)CN1CCCC1
3.497518451,CCOC(=O)CN1CCCC1
3.798548446,COC(=O)CCN1CCCC1
3.463002594,COC(=O)CCCN(C)C
2.724900913,CCOC(=O)CCCN(C)C
4.05751396,COC(=O)CCCN1CCCC1
3.568828065,CCOC(=O)CCCN1CCCC1
4.121175604,COC(=O)C[N+](C)(C)C
3.466007073,CCOC(=O)C[N+](C)(C)C
4.536506293,COC(=O)C[N+]1(C)CCCC1
4.423240831,CCOC(=O)C[N+]1(C)CCCC1
4.980881683,COC(=O)CC[N+]1(C)CCCC1
5.066034589,CCOC(=O)CC[N+]1(C)CCCC1
5.127264326,CCOC(=O)CC[N+](C)(C)CC
3.973799566,CCOC(=O)CC[N+](C)(CC)CC
3.602715281,CCOC(=O)CCC[N+]1(C)CCCC1
3.494791649,CN(C)C(=O)CN1CCCC1
3.687034381,CN(C)C(=O)CCN1CCCC1
3.534696079,CN(C)C(=O)C[N+]1(C)CCCC1
3.96682433,CN(C)C(=O)CC[N+]1(C)CCCC1
4.494402758,CN(C)C(=O)CCCC[N+](C)(C)C
4.754929591,C[N+](C)(C)CCCCC(N)=O
3.783234897,COC(=O)C1(CCCN(C)C)OC(C)(C)c2ccccc21
3.768781004,CN(C)CCCC1(C#N)OC(C)(C)c2ccccc21
3.767853462,CC(=O)C1(CCC(C)(C)N(C)C)OCc2ccccc21
3.915442306,CN(C)C(C)(C)CCC1(C(=O)c2ccccc2)OCc2ccccc21
3.400113927,CN(C)CCCC1(C(N)=O)OC(C)(C)c2ccccc21
3.699564794,CCOC(=O)C1(CCCN(C)C)OC(C)(C)c2ccccc21
3.783778974,CNCCCC1(C(C)=O)OC(C)(C)c2ccccc21
3.617139003,CNCCCC1(C#N)OC(C)(C)c2ccccc21
3.412888751,Oc1ccc(Cl)cc1C1NC(=S)NC1=S
3.158225228,CC(=O)CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
3.066937926,C[S+](C)CCC[N+](C)(C)C
1.788285217,CC[N+](C)(CC)CCC1=CC(C)(C)[N+](C)(C)C(C)(C)C1
3.763708697,CNCCC(c1ccc(N)cc1)c1ccc(N)cc1
3.786932018,CN(C)CCC(c1ccc(N)cc1)c1ccc(N)cc1
3.87698238,Nc1ccc(C(CCNCc2ccccc2)c2ccc(N)cc2)cc1
3.314092755,O=P1(N(CCCl)CCCl)OCCCN1CCCl
3.776995214,CCNCCC(c1ccccc1)c1ccccc1
4.279900679,CC(CCc1ccccc1)NC(C)C(O)c1cc(Br)c(O)c(Br)c1
3.454739681,Cc1ccc2[nH]cc(CCN(C)C)c2c1
3.065534071,CCCCNC(=S)Nc1ccccn1
3.80084018,CC(C)C(=O)C1(CCCN(C)C)OC(C)(C)c2ccccc21
3.541193336,COc1ccc2occ(CCN)c2c1
5.022449521,C[N+](C)(CCCCCCCCCC[N+](C)(C)Cc1ccccc1)Cc1ccccc1
3.105818528,COc1ccc(OC)c(NC(=O)CCl)c1
4.227612118,CCCCCC(C)C(C)c1cc(O)c2c(c1)OC(C)(C)C1=C2CN(C)CC1
4.111432652,CCCCCC(C)C(C)c1cc(OC(C)=O)c2c(c1)OC(C)(C)C1=C2CN(C)CC1
3.511056332,CC1(C)OC(C#N)(CCCN)c2ccccc21
4.577040201,CCC1(CC=C2CCCCC2)C(=O)NC(=O)NC1=O
2.723734902,COc1ccc2cc(C(C)C(=O)O)ccc2c1
3.209395198,O=C(Cl)c1cc(I)c(I)c(I)c1
3.903194024,CC12CO[As](OC1)OC2
2.867828268,O=[N+]([O-])c1cccc(B2OCCNCCO2)c1
3.141502032,ClCCOB(OCCCl)OCCCl
3.641080858,O=S(=O)(F)c1cc(Cl)cc(Cl)c1O
3.641080858,O=S(=O)(F)c1cc(Cl)c(O)cc1Cl
4.432192743,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
3.214320921,Cc1cccc(C)c1NC(=O)CN1CCCN1C
3.391948211,Cc1cccc(C)c1NC(=O)CCN1CCCN1C
3.718332612,CN(C)CCCNC1=C(Cl)C(=O)c2ccccc2C1=O
3.165877149,CCC(C)NC1=C(Cl)C(=O)c2ccccc2C1=O
4.824970048,CC=C1C[N+]2(C)CCC34C(=C(C=O)C1CC32)Nc1ccccc14
3.700823397,CCCCC(Oc1c(I)cc(I)c(N(Cc2ccccc2)C(C)=O)c1I)C(=O)O
3.367421153,CCCCC(Oc1c(I)cc(I)c(N(CC)C(=O)CCC)c1I)C(=O)O
2.630689977,N#CCCN1CCN(CCC#N)CC1
3.269516836,O=C1C(Cl)=C(NCCCN2CCOCC2)C(=O)c2ccccc21
3.673598463,ON=C1c2cc(Cl)ccc2-c2ccc(Cl)cc21
3.687888707,O=C(CCl)Nc1c(Cl)cc(Cl)cc1Cl
3.25884835,COc1ccc(NC(=O)CCl)cc1
3.144826651,Cn1c(CCC(N)=O)nc2c1c(=O)[nH]c(=O)n2C
2.964537924,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
3.369672978,Cc1ccccc1CC#N
3.69768072,C/C(=N\c1ccc(Cl)cc1)Nc1ccc(Cl)cc1
3.087692705,C(=Nc1ccccc1)c1c[nH]c2ccccc12
3.121787746,Fc1ccc(N=Cc2c[nH]c3ccccc23)cc1
3.657875019,Clc1ccc(N=Cc2c[nH]c3ccccc23)cc1
3.955995747,Clc1ccc(N=Cc2c[nH]c3ccccc23)cc1Cl
3.22000488,O=C(O)c1ccc(Cl)cc1N=Cc1c[nH]c2ccccc12
3.727089358,O=C(O)c1cc(Cl)ccc1N=Cc1c[nH]c2ccccc12
2.954652483,FC(F)(F)c1cccc(N=Cc2c[nH]c3ccccc23)c1
3.608396123,C(=Nc1nccs1)c1c[nH]c2ccccc12
3.356404914,CCCC1CCNCC1
3.089636291,C(=Nc1ccccn1)c1c[nH]c2ccccc12
3.758978541,CS(=O)(=O)C(Cl)(Cl)S(C)(=O)=O
3.099412049,CC(=O)c1ccc2c(c1)sc1ccccc12
5.394845686,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CC[N+]1(C)C)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3
2.326388003,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
2.408833322,CC1(C)NCCNC1=O
2.924825258,O=C1NCCNC1(c1ccccc1)c1ccccc1
3.521919913,CN(C)CCOC(=O)CCN1CC1
3.442695295,C=CCOC(=O)CCN1CC1
3.310143637,C#CCOC(=O)CCN1CC1
2.537133754,CC1(C)C(=O)NCCN1CCO
3.283983801,CCCCc1cccc(CCC)c1O
3.283983801,CCCCc1cccc(C(C)C)c1O
3.346718645,O=C(C=C(O)C(F)(F)F)c1cccs1
2.457701909,CC(S)C(=O)O
3.513911561,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O
3.599221666,CC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
4.229189411,CNC(C)Cc1ccc(CC(C)NC)cc1
3.917979048,CC(Cc1ccc(CC(C)NCc2ccccc2)cc1)NCc1ccccc1
3.06287462,COP(=O)(SC)SC
3.736443427,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1
4.482809802,N#CC(C#N)=CC1CC2C=CC1C2
4.043566604,CC1(c2ccc(C3(C)CN3CCO)cc2)CN1CCO
2.938478028,C=CC1OC(C)CC(C)(C)O1
3.655794165,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC
3.999167037,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
1.717997085,O=C(Cn1ccnc1[N+](=O)[O-])NCCO
4.664686289,CCCCOc1c(OC)cccc1C(=O)OCCN(CC)CC
4.254511824,CCCCNCCOC(=O)c1cccc(OC)c1OCCCC
3.235194462,CCOc1c(OC)cccc1C(=O)OCCN1CCOCC1
3.117965146,N=C(N)C(O)c1ccc2c(c1)OCO2
3.006356682,CN(C)N=Cc1ccc(Cl)cc1
2.960121806,CN(C)N=Cc1ccc(O)cc1
4.923094247,COc1cc(C(=O)Nc2ccc(SC)cc2)cc(OC)c1OC
3.005156172,CC(Oc1cccc(NC(=O)c2c(I)cc(I)c(N)c2I)c1)C(=O)O
3.082409623,CCC(Oc1cccc(NC(=O)c2c(I)cc(I)cc2I)c1)C(=O)O
3.377726296,CCC(Oc1cccc(NC(=O)c2c(I)cc(I)c(N)c2I)c1)C(=O)O
3.108476458,CCC(Oc1cccc(N(C)C(=O)c2c(I)cc(I)c(N)c2I)c1)C(=O)O
2.976130131,CCC(Oc1cccc(N(C)C(=O)c2c(I)cc(I)c(N(CC)C(C)=O)c2I)c1)C(=O)O
3.641467207,CCC(Oc1ccc(NC(=O)c2c(I)cc(I)c(N)c2I)cc1)C(=O)O
3.514959877,CCCCC(Oc1cccc(NC(=O)c2c(I)cc(I)c(N)c2I)c1)C(=O)O
2.892377141,CCN(C(C)=O)c1c(I)cc(I)c(C(=O)Nc2ccc(CC(=O)O)cc2)c1I
2.945488755,CCN(C(C)=O)c1c(I)cc(I)c(C(=O)Nc2ccc(CCC(=O)O)cc2)c1I
2.975761918,Nc1c(I)cc(I)c(C(=O)Nc2cccc(CCC(=O)O)c2)c1I
3.276791913,Nc1c(I)cc(I)c(C(=O)Nc2ccc(CCC(=O)O)cc2)c1I
2.90946604,CCC(Cc1cccc(NC(=O)c2c(I)cc(I)c(N)c2I)c1)C(=O)O
3.046161326,CCC(Cc1cccc(NC(=O)c2c(I)cc(I)c(N=CN(C)C)c2I)c1)C(=O)O
3.080417574,CCC(Cc1cccc(NC(=O)c2c(I)cc(I)c(N(C)C(C)=O)c2I)c1)C(=O)O
3.088506468,CCC(Cc1cccc(NC(=O)c2c(I)cc(I)c(N(CC)C(C)=O)c2I)c1)C(=O)O
3.089603279,Nc1c(I)cc(I)c(C(=O)Nc2cccc(CCCC(=O)O)c2)c1I
2.875527879,COc1ccc(C(=O)C(=O)c2ccccc2)cc1
3.894692583,CN(C)CCCC1c2ccccc2CCc2ccc(Cl)cc21
3.415562488,COc1ccc(CN2CCCC2)cc1OC
3.719045591,CCS(=O)(=O)c1ccc2c(c1)N(CCN(C)C)C(=O)c1ccccc1N2C
3.511162502,CCCCCCCCCCCCCC1OC(=O)C(C)=C1C(=O)O
3.093398335,CC(=O)NNC(=O)c1ccc([N+](=O)[O-])cc1
3.626640669,CCN(CCN1CCOCC1)CC(O)COc1ccccc1Cl
3.666048522,CC(C)N(CCN1CCOCC1)CC(O)COc1ccccc1Cl
4.084981583,CCCCN(CCN1CCOCC1)CC(O)COc1ccccc1Cl
3.731907027,CCCN(CCN1CCCCC1)CC(O)COc1ccccc1Cl
4.205238502,CCCCN(CCN1CCCCC1)CC(O)COc1ccccc1Cl
3.613019994,CCCN(CCN1CCOCC1)CC(O)COc1ccc(Cl)cc1
3.745589782,CC(C)N(CCN1CCOCC1)CC(O)CSc1ccc(Cl)cc1
3.954230165,CC(C)CN(CCN1CCOCC1)CC(O)CSc1ccccc1Cl
