PUBCHEM_CID,unstable,canonical_smiles
75490814,1,COc1cc(C(=O)NC2CCCc3c2[nH]c2ccccc32)cc(OC)c1OC
135439882,1,COc1ccc(-n2c(C)cc(C3=NNC(=NC4CC4)SC3)c2C)cc1
134811157,1,COc1cncc(Nc2ncc(-c3cccc(N(C)C)c3)c3c2OCC3)c1
1518779,1,Nc1cc(CN2C(=O)c3ccccc3C2=O)cc(Cl)c1O
16022685,1,COc1ccc(Cn2c(C(=O)O)c(CNCc3cccc(OC)c3)c3ccc(C)cc32)cc1
44634868,1,Cc1cc(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)ccc1F
46907750,1,CC(C)Oc1cccc(-c2ccnc(N3CCC(C(N)=O)CC3)n2)c1
46926040,1,O=C1CCCC2=C1C(c1ncccc1Br)N=C(Nc1nc3ccccc3o1)N2
3246380,1,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC
134809146,1,COc1ccc(-c2[nH]nc3ncc(-c4ccc(CO)cc4)nc23)cc1F
134798255,1,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(F)cc3)CC2)n1
4388543,1,COc1ccc(-c2nc3ncccc3[nH]2)cc1
123767,1,NC1(c2ccccc2Cl)CCCCC1=O
6604858,1,COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1
71295991,1,c1ccc(-c2cc(Nc3nc(-c4ccncc4)nc4ccccc34)n[nH]2)cc1
6418891,1,FC(F)(F)c1cccc(Sc2nc(-c3ccccc3)nnc2C(F)(F)F)c1
1315619,1,O=C(Nc1ccccc1C(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccco1
4894298,1,CC1(C)CC(=O)C2=C(C1)NC(Nc1nc3ccccc3o1)=NC2c1ccccc1Cl
46926068,1,CC1=C(C(=O)Nc2nnc(-c3ccccc3)s2)C(c2[nH]ncc2Cl)N=C(Nc2nc3ccccc3o2)N1
46926079,1,CC1=C(C(=O)Nc2nnc(-c3ccccc3)s2)C(c2nn(C)cc2Cl)N=C(Nc2nc3ccccc3o2)N1
49853035,1,Cc1ccnc(NC(=S)N2CCCC(Nc3cccc(C(F)(F)F)c3)C2)c1
46947853,1,CCOc1ccc(CCNC(=O)c2ccc(C3(C(F)(F)F)N=N3)cc2)cc1OCC
50898239,1,COc1cccc(-n2ncc3c2CCCC3NC(=O)c2ccccn2)c1
70701401,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1OC
70789384,1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3ncc(-c4ccccc4)s3)cc2)cc1
71296022,1,Fc1ccc(CNc2nc(-c3ccncc3)nc3ccccc23)cc1F
929302,1,Clc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12
71296005,1,Fc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1F
1079726,1,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Cl)ccc2O)cc1
11230874,1,Cc1cc(/C=C2/C(=O)Nc3ccccc32)cc(C)c1O
70789432,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)c(F)c1
70789671,1,COc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1N1CCN(C)CC1
70789686,1,COc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)cc1F
72187556,1,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)CC4CCCCC4)sc3C)ccc21
72187533,1,Cc1ccccc1C(=O)N1CCc2cc(N3CCC(NC(=O)Cc4ccccc4)C3)ccc21
72187554,1,Cc1ccccc1C(=O)N1CCc2cc(-n3cc(NC(=O)Cc4ccccc4)cn3)ccc21
73330287,1,COc1ccc(NC(=O)c2cccnc2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1
40776995,1,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(C)=O)nc(-c2ccncc2)n1
16363,1,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
6603792,1,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1
15988382,1,CCc1ccc(-n2nnc(-c3nsc(NC(=O)c4ccccc4Cl)n3)c2C)cc1
24870588,1,O=C1CCCC2=C1C(C1CCCCC1Cl)N=C(NC1NC3CCCCC3S1)N2
4302940,1,CCn1cc(CNC(=O)c2cc(-c3ccc(C)cc3)nc3ccc(Br)cc23)c(C)n1
134805000,1,COc1ccc(-c2ccc3ncc(Nc4cccnc4OC)n3n2)cn1
5223276,1,O=C(Nc1nnc(-c2ccco2)o1)c1ccc(Cl)cc1
2526122,1,Cn1nnnc1Sc1ncnc2scc(-c3ccc(F)cc3)c12
16010499,1,Cc1ccc(S(=O)(=O)c2cnc(SC(C)C(=O)Nc3ccccc3)[nH]c2=O)cc1
16414,1,CN(C)CCCN1c2ccc(O)cc2Sc2ccc(Cl)cc21
71660741,1,Cc1cccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc12
51210891,1,CN(C)S(=O)(=O)c1cccc(NC(=O)c2ccc[nH]2)c1
22431996,1,Cc1ccc(N2CCN(c3cnn(-c4nc5ccccc5s4)c(=O)c3Cl)CC2C)cc1
16015991,1,Cc1ccccc1C(=O)Nc1nc2c(s1)CC(C(C)(C)C)CC2
750541,1,O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc(O)cc1
2396,1,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21
46926065,1,CC1=C(C(=O)Nc2nc3ccccc3s2)C(c2[nH]ncc2Cl)N=C(Nc2nc3ccccc3o2)N1
45166656,1,COCC(C)NCc1cc2ccc(OC)cc2nc1N1CCN(c2ccc(F)cc2)CC1
1205402,1,COc1ccc(-n2c(C)c(C(C)=O)c3cc(OC(=O)COc4ccccc4)ccc32)cc1
15988815,1,CCCCn1cnc2cc(NCc3ccc(OCC)cc3)ccc21
135526339,1,Cc1nn(CCc2nc(-c3ccccc3)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12
25181472,1,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1
60167849,1,Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1
2741895,1,O=C(Nc1ccc(N2CCN(c3ncccc3C(F)(F)F)CC2)nc1)c1cccs1
26745159,1,O=C(NC1CCCCC1)N1Cc2[nH]cnc2C[C@H]1c1nc(-c2cccc([N+](=O)[O-])c2)no1
1450429,1,Cc1ccccc1C(=O)N1CCc2cc(-c3csc(NC(=O)Cc4ccc5c(c4)OCO5)n3)ccc21
4176165,1,Cc1nc(N2CCN(c3ccccn3)CC2)c2c(C)c(C(=O)Nc3ccc(F)cc3Cl)sc2n1
134808857,1,COc1cccc(-c2nc(-c3c(C)noc3C)cc3[nH]c(C)cc23)c1OC
53137515,1,O=C(Nc1ccc2c(N3CCOCC3)ncnc2c1)c1cccc(Br)c1
134806999,1,c1cc(-c2cc(-c3ccncc3)c3cncn3c2)c2[nH]ncc2c1
90489352,1,Cn1c(=O)cc(C(=O)NC2CCCc3c2[nH]c2c(Cl)cccc32)c2ccccc21
5281304,1,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(O)=C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)/C=C(\C)C(C)C)[C@@H]24
11173800,1,O=C(NC1CCCc2c1[nH]c1ccccc21)c1ccccc1
25109894,1,N=c1c2c(ncn1-c1ccccc1)Oc1ccc3ccccc3c1C2c1ccc2c(c1)CCO2
134804915,1,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cn1
135398511,1,OCC(O)CCO/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21
24790872,1,O=C1CCC(C(=O)N2CCSCC2)CN1Cc1ccc(Cl)cc1
3234053,1,COc1ccccc1-c1nc(NCc2cnc(C)cn2)c2ccccc2n1
46926024,1,O=C1CCCC2=C1C(c1ccccc1C(F)(F)F)N=C(Nc1nc3ccccc3o1)N2
53255382,1,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1
487903,1,O=S(=O)(Nc1nccs1)c1ccc(NCc2ccccc2)cc1
70789377,1,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)c(Br)s2)cc1
60167907,1,Fc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-c2ccn[nH]2)cc1
70701374,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccc4ccncc34)cc2)c1O
70789685,1,Cc1nc2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2s1
71660749,1,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccc(Cl)cc3o1)N2
71296023,1,Fc1ccc(F)c(Nc2nc(-c3ccncc3)nc3ccccc23)c1
70701412,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc4ccccc4c3)cc2)c1O
70789650,1,Cc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1
70789692,1,Cc1noc(C)c1-c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F
820818,1,c1ccc2c(NC3CCCCC3)nc(-c3ccncc3)nc2c1
710951,1,c1ccc2c(N3CCOCC3)nc(-c3ccncc3)nc2c1
72187549,1,Cc1cnc(NC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)s1
6604471,1,COC(=O)Nc1nc2ccc(SC(C)C)cc2[nH]1
44144362,1,CN(C)c1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1
135485450,1,CO[C@@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=N[C@H]2CC[C@H](O)O[C@@H]2C)C=C(NC(=O)/C(C)=C\C(=O)[C@@H]2C[C@@H]2[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
70701451,1,CNc1ncc(-c2cccc3ccccc23)o1
70789413,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3F)cs2)cc1
70701389,1,O=S(=O)(Nc1cccc2ccncc12)c1ccc(NCc2cccc(Cl)c2O)cc1
426728,1,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(N)CC2
71533725,1,COc1ncc(-c2ccc3c(Nc4cc(Oc5cc(F)cc(F)c5)cc(C(=O)O)c4)c(S(=O)(=O)NC4CC4)cnc3c2)c(OC)n1
135416459,1,CC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2ccccc2C)n2ncc(C(=O)Nc3ccc(C)cc3)c2N1
921541,1,Fc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F
15988816,1,CCc1ccc(CNc2ccc3c(c2)ncn3C(C)(C)C)cc1
16018627,1,C=Cc1ccc(Cn2c(C(=O)O)c(CNCc3ccccc3)c3ccc(OC)cc32)cc1
16023293,1,Cc1c(Cl)cccc1-n1ncc(C(=O)Nc2ccc(Br)cc2F)c1C1CCNCC1
5055687,1,CCOC(=O)N1CCc2c(sc(NCc3sccc3C)c2C(=O)Nc2cc(Cl)ccc2OC)C1
16759608,1,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CCC1C(=O)O[C@H](c3ccoc3)C[C@@]12C
71307834,1,O=C(c1ccc2c(c1)ncn2-c1ccc(Cl)cc1)N1CCCCC1
72710617,1,O=C1Nc2ccccc2C12CC2c1cc(Cl)c(O)c(Cl)c1
2333,1,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1
16016035,1,CCOc1cccc(C(=O)Nc2nc3c(s2)CC(C(C)(C)C)CC3)c1
2431573,1,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1
71307836,1,CC(C)(C)n1cnc2cc(C(=O)N3CCCCC3)ccc21
70789410,1,COc1c(NS(=O)(=O)c2ccc(C)cc2)cccc1C(=O)Nc1nc(-c2ccccc2)cs1
72187530,1,Cc1ccccc1C(=O)N1CCc2cc(-c3cccc(NC(=O)Cc4ccc5c(c4)OCO5)c3)ccc21
70789647,1,COc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F
70701462,1,CNc1oc(-c2cccc(Cl)c2Cl)nc1C#N
57336276,1,Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1
46926035,1,O=C1CCCC2=C1C(c1ccccc1Br)N=C(Nc1nc3ccccc3o1)N2
70789535,1,Cc1ccc(S(=O)(=O)Nc2cc(Br)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
72187557,1,COc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21
15991364,1,Cc1ccc2oc3c(c(=O)c2c1)C(c1cccc(O)c1)N(CCCN1CCOCC1)C3=O
159324,1,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C
719449,1,CCOC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c2c(N)scc12
5066378,1,CCn1c(=NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)sc2cccc(OC)c21
70789665,1,COC(=O)c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1OC
46907745,1,NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1
136665413,1,O=C(Nc1cccc(F)c1)c1cc(-c2ccc[nH]2)n[nH]1
765019,1,Cc1ccc(-c2cc(C(=O)NC3CCCCC3)c3ccccc3n2)cc1
134808985,1,O=C(Cc1ccc(O)cc1)N1CC(CNc2ccccc2)C2(C1)CN(c1ccccc1)C2
3232805,1,Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2
46907695,1,NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OC(F)(F)O4)s2)CC1
71660730,1,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc([S+](=O)([O-])N4CCOCC4)ccc3o1)N2
71296020,1,FC1(F)CCN(c2nc(-c3ccncc3)nc3ccccc23)CC1
53358901,1,O=C(CCCc1ccc2cccnc2n1)NCc1cc(-c2ccc(F)c(C(F)(F)F)c2)no1
44640157,1,O=C1CCCC2=C1C(c1ccccc1Cl)N=C(Nc1nc3ccccc3o1)N2
7287095,1,COc1ccc(-c2nc3sc(CCNC(=O)C(C)(C)C)c(C)n3n2)cc1
135416948,1,Cc1nn(CCc2nc(-c3ccccc3F)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12
7536878,1,COc1ccc(CNC(=O)c2cnc3ccccc3n2)cc1
16023955,1,Cc1ccc(-n2ncc(C(=O)NCCN3CCC(Cc4ccccc4)CC3)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1
134807531,1,COc1ccc(-c2cc(-c3cccc4[nH]ncc34)cn3cncc23)cn1
46907757,1,CCOc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
71826352,1,COc1ccc2c(ccn2CCC(=O)Nc2ccc3c(c2)C(=O)N2CCC[C@H]2C(=O)N3)c1
60167920,1,CC(C)c1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1
71959588,1,CCCN1C(CC(C)C)=NS(=O)(=O)c2cc(NC(=O)c3ccco3)ccc21
60167830,1,FC(F)(F)c1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1
134809346,1,COCCn1ccc2c(C3=CCOCC3)nc(-c3ccc4c(c3)CNC4=O)cc21
16018041,1,CC(C)Oc1ccc(CNC(=O)C2CCN(C(=O)N3CCOc4ccc(Cl)cc43)CC2)cc1
11315474,1,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1
15990032,1,Cc1ccc(C)c(NC2=C(c3ccc(C(F)(F)F)cc3)C(=O)c3ccccc32)c1
662914,1,c1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1
735924,1,Clc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1
70789361,1,Cc1ccc(-c2cc(C(=O)Nc3ccc(-n4cccn4)cc3)c3ccccc3n2)cc1C
53143698,1,COC(=O)c1cccc(NC(=O)c2cnc(-c3ccc(F)cc3)nc2-c2ccncc2)c1
70789558,1,CC(C)Oc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1
70789443,1,COc1cc(NS(=O)(=O)c2ccc(C)cc2)c(C(=O)Nc2nc(-c3ccccc3)cs2)cc1OC
70701394,1,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(C(F)(F)F)c2F)cc1
3158002,1,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)c1ccccc1
5738263,1,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccccc1
16018446,1,CCN1CCN(CCCNC(=O)c2ccc3c(c2)sc2nc(-c4ccc(OC)cc4)cn23)CC1
71839006,1,CCOc1ccccc1C(=O)NC1CCN(c2cc(C)cc(C)c2)C1=O
134807505,1,COc1cccc(Nc2ncc(-c3cccc(N(C)C)c3)c3c2OCC3)c1
3604519,1,Cc1cccc2c(C(=O)O)cc(-c3cccs3)nc12
15990000,1,Cc1ccc(NC2=C(c3ccc(C(F)(F)F)cc3)C(=O)c3ccccc32)cc1F
134791199,1,O=C(c1nc(-c2ccc(Cl)nc2)c2ccccn12)N1CCCC1
16033974,1,Cc1ccc(-n2ncc3c(NCCCN(C)C)ncnc32)cc1Cl
135412648,1,Oc1cccc2nc3ccccc3nc12
70789526,1,Cc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
70701429,1,COc1cccc(O)c1CNc1ccc(S(=O)(=O)Nc2nccs2)cc1
60167837,1,CC(C)c1ccccc1-c1ncc(F)c(NC2(c3ccc(-c4cccnc4)cc3)CC2)n1
73265331,1,CC(=O)N1CCN(c2ccc(OCc3nn(C)c(C)c3-c3cccc4c(CCCOc5cc(C)c(Cl)c(C)c5)c(C(=O)O)n(Cc5cccnc5)c34)cc2)CC1
15990297,1,CCOc1ccc(Nc2nc(C)c(NC(=O)c3ccc(C)cc3)c(Nc3ccc(OCC)cc3)n2)cc1
4343860,1,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)cc1
4659392,1,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C
70789659,1,CN1CCN(c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)CC1
2862091,1,COc1cc2c(cc1NC(=O)COc1ccc(Cl)cc1)oc1ccccc12
656272,1,Cc1ccc(-c2[nH]n3c(=O)c4c(nc3c2C)CCCC4)cc1
3382936,1,CCOC(=O)N1CCN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccc(F)cc2)CC1
16373899,1,O=c1cc(CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)nc2ccccn12
72725,1,Nc1cc2nc3ccccc3oc-2cc1=O
134809348,1,COCCNc1ncc(-c2cccc(O)c2)c2c1OCC2
4438424,1,Nc1ncnc(N2CCc3ccccc32)c1[N+](=O)[O-]
3235386,1,c1ccc(Nc2cc(-c3ccoc3)ncn2)cc1
70701475,1,N#Cc1nc(-c2cccc3ccccc23)oc1NCc1ccccc1
72187562,1,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2
1451106,1,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)C1CCCCC1
70789673,1,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1ccnc(C(F)(F)F)c1
4115695,1,CC(C)(C)c1ccc(C(=O)N2CC(=O)Nc3ccc(F)cc3C2c2ccc(F)cc2)cc1
70789477,1,Cc1cc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c(C)o1
3851,1,Ic1ccccc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1
46926044,1,Cn1cc(Br)c(C2N=C(Nc3nc4ccccc4o3)NC3=C2C(=O)CCC3)n1
71307876,1,CCN(CC)C(=O)c1ccc2c(c1)ncn2-c1cccc(C)c1
137299435,1,COc1ccc(-n2nc(C3CCCN(C(=O)Cc4ccc(F)cc4)C3)[nH]c2=O)cc1
4853713,1,O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(S(=O)(=O)N2CCOCC2)c1
864492,1,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1
46907700,1,Cc1cnc(N2CCC(C(N)=O)CC2)nc1-c1cccc(N(C)C)c1
90489340,1,COc1cc(C(=O)NC2CCCc3c2[nH]c2c(Cl)cccc32)cc(OC)c1OC
46907656,1,CN(C)c1cccc(-c2nccc(N3CCC(C(N)=O)CC3)n2)c1
134794920,1,O=C(c1nc(-c2cccnc2)c2ccccn12)N1CCN(c2ncccn2)CC1
1252141,1,Cn1c(CN2CCCC2)nc2cc(NC(=O)COc3ccc(Cl)cc3)ccc21
46926043,1,O=C1CCCC2=C1C(c1ccccc1I)N=C(Nc1nc3ccccc3o1)N2
70789491,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc2ccccc2c1
24785538,1,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
868798,1,Cc1ccc(NC(=O)c2cc(-c3ccc(C)o3)nc3ccccc23)nc1
53255389,1,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc([S+](=O)([O-])Nc2ccccn2)cc1
4307096,1,COc1ccc(CCNC(=O)c2cc3c(=O)n4ccccc4nc3n(CCCN3CCOCC3)c2=N)cc1
16020144,1,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4ccco4)c3C2c2ccc(C)cc2)cc1
60167883,1,Cc1ccc(-c2ccc(CNc3nc(-c4ccccc4C(C)C)nc4ccccc34)cc2)cn1
53137387,1,Cc1cc(C)cc(C(=O)Nc2ccc3c(N4CCCC4)ncnc3c2)c1
71296001,1,CNc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1
2874147,1,COc1ccc(C2=Nc3ccc(Br)cc3C(c3ccccc3)N2CC(=O)NN)cc1
15989546,1,CC(=O)Nc1ccc(NC(=O)C(NS(=O)(=O)c2ccc(Br)s2)c2ccccc2)cc1
57383399,1,CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccccc3)cc21
134805319,1,Cc1cc(C)c(CNC(=O)c2nc(-c3cccc(CO)c3)cc3c2ccn3C)c(=O)[nH]1
71661259,1,CN1CCN(C(=O)c2ccc3cc(CCNc4ncnc5ccc(C#N)cc45)ccc3c2)CC1
71307843,1,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C#N)c1
60167921,1,Cc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-c2cccnc2)cc1
15987948,1,O=C(CCCCn1c(=O)[nH]c2ccsc2c1=O)N1CCN(c2cccc(Cl)c2)CC1
90489320,1,O=C(Cc1n[nH]c(=O)c2ccccc12)NC1CCCc2c1[nH]c1c(Cl)cccc21
2954542,1,CC(Nc1nc(N2CCN(S(C)(=O)=O)CC2)nc2ccccc12)c1ccccc1
71771108,1,Cc1cccc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1
71660747,1,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc([S+](=O)([O-])N4CCCC4)ccc3o1)N2
5292916,1,COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)ccc1OCc1ccc(F)cc1
4246541,1,CCN(CC)S(=O)(=O)c1ccc2oc(C(=O)Nc3ccc(Br)cc3F)c(C)c2c1
2961632,1,CCN1CCN(CCCOc2ccc(-c3ccccc3)cc2)CC1
16725316,1,CCN(CC)CCOc1ccc2c(=O)c3ccc(Cl)cc3n(CCN(CC)CC)c2c1
946310,1,Fc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12
134797955,1,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccccc3Cl)CC2)n1
46907670,1,NC(=O)C1CCN(c2nnc(-c3ccc(Br)cc3)s2)CC1
134806633,1,Cc1cc(C)c(CNC(=O)c2nc(-c3ccc(F)cc3)cc3c2ccn3C(C)C)c(=O)[nH]1
3237504,1,COc1ccc(OC)c(-c2cc(C(=O)N3CCN(c4ncccn4)CC3)c3ccccc3n2)c1
137299468,1,COc1ccc(-n2nc(C3CCN(C(=O)Cc4ccc(F)cc4)CC3)[nH]c2=O)cc1
71660777,1,Cn1cc(Cl)c(C2N=C(Nc3nc4ccccc4o3)NC3=C2C(=O)CCC3)n1
134809115,1,Cn1c(C(=O)NCCc2ccccn2)nc2nc(-c3ccccc3)c(Cl)cc21
134807414,1,Cc1nn2c(c1-c1ccccc1-c1ccccc1)N(Cc1ccc(C(=O)O)s1)CCC2
16007814,1,CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(OC)cc3)cc21
7498662,1,Cc1ccccc1C(=O)Nc1ccc2c(c1)CCCN2C(=O)c1cccs1
58221879,1,CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1
46742353,1,c1ccc(-c2ccc(CNc3nc(-c4ccccn4)nnc3-c3ccccc3)cc2)cc1
135443095,1,O=[N+]([O-])c1cccnc1N/N=C/c1ccccc1O
57383397,1,CCN1C(=O)c2ccccc2[S@](=O)c2ccc(C(=O)N[C@H](C)c3ccc(Br)cc3)cc21
63549790,1,CNc1nccc(-c2cccc3ccccc23)n1
929366,1,Clc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1
60167816,1,Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CCN(C2COC2)CC1
70789461,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cccnc3)cs2)cc1
71771059,1,Cc1cc(C)c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)cc3)c2)[nH]1
26850581,1,COc1ccc(NC(=O)c2ccccc2)cc1S(=O)(=O)Nc1ccc(Br)cc1
44312236,1,O=C1Nc2ccc(C(=O)c3ccco3)cc2/C1=C/c1cc(Cl)c(O)c(Cl)c1
16014644,1,CCCCn1cc2c(c1-c1ccc(Br)cc1)c(=O)n(C)c(=O)n2C
46907744,1,NC(=O)C1CCN(c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)CC1
17757088,1,Cc1noc(C)c1-c1ccc2ncnc(NC(C)c3ccccc3)c2c1
208908,1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
46907748,1,NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCO4)s2)CC1
70789547,1,Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
16010530,1,COc1ccc(N(C)C(=O)c2cc3c(s2)-c2ccccc2OC3)cc1
