PUBCHEM_CID,low_moderate_permeability,Phenotype,canonical_smiles
134805319,0,High,Cc1cc(C)c(CNC(=O)c2nc(-c3cccc(CO)c3)cc3c2ccn3C)c(=O)[nH]1
71661259,0,High,CN1CCN(C(=O)c2ccc3cc(CCNc4ncnc5ccc(C#N)cc45)ccc3c2)CC1
71307843,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C#N)c1
60167921,0,High,Cc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-c2cccnc2)cc1
15987948,0,High,O=C(CCCCn1c(=O)[nH]c2ccsc2c1=O)N1CCN(c2cccc(Cl)c2)CC1
2954542,0,High,CC(Nc1nc(N2CCN(S(C)(=O)=O)CC2)nc2ccccc12)c1ccccc1
71771108,0,High,Cc1cccc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1
71660747,1,Moderate,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc([S+](=O)([O-])N4CCCC4)ccc3o1)N2
5292916,0,High,COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)ccc1OCc1ccc(F)cc1
2961632,0,High,CCN1CCN(CCCOc2ccc(-c3ccccc3)cc2)CC1
16725316,0,High,CCN(CC)CCOc1ccc2c(=O)c3ccc(Cl)cc3n(CCN(CC)CC)c2c1
946310,0,High,Fc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12
134797955,0,High,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccccc3Cl)CC2)n1
46907670,0,High,NC(=O)C1CCN(c2nnc(-c3ccc(Br)cc3)s2)CC1
3237504,0,High,COc1ccc(OC)c(-c2cc(C(=O)N3CCN(c4ncccn4)CC3)c3ccccc3n2)c1
137299468,0,High,COc1ccc(-n2nc(C3CCN(C(=O)Cc4ccc(F)cc4)CC3)[nH]c2=O)cc1
71660777,0,High,Cn1cc(Cl)c(C2N=C(Nc3nc4ccccc4o3)NC3=C2C(=O)CCC3)n1
134809115,0,High,Cn1c(C(=O)NCCc2ccccn2)nc2nc(-c3ccccc3)c(Cl)cc21
134807414,0,High,Cc1nn2c(c1-c1ccccc1-c1ccccc1)N(Cc1ccc(C(=O)O)s1)CCC2
16007814,0,High,CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(OC)cc3)cc21
7498662,0,High,Cc1ccccc1C(=O)Nc1ccc2c(c1)CCCN2C(=O)c1cccs1
58221879,0,High,CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1
46742353,0,High,c1ccc(-c2ccc(CNc3nc(-c4ccccn4)nnc3-c3ccccc3)cc2)cc1
63549790,0,High,CNc1nccc(-c2cccc3ccccc23)n1
929366,0,High,Clc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1
60167816,0,High,Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CCN(C2COC2)CC1
70789461,0,High,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cccnc3)cs2)cc1
71771059,0,High,Cc1cc(C)c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)cc3)c2)[nH]1
26850581,0,High,COc1ccc(NC(=O)c2ccccc2)cc1S(=O)(=O)Nc1ccc(Br)cc1
44312236,1,Moderate,O=C1Nc2ccc(C(=O)c3ccco3)cc2/C1=C/c1cc(Cl)c(O)c(Cl)c1
16014644,0,High,CCCCn1cc2c(c1-c1ccc(Br)cc1)c(=O)n(C)c(=O)n2C
46907744,0,High,NC(=O)C1CCN(c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)CC1
17757088,0,High,Cc1noc(C)c1-c1ccc2ncnc(NC(C)c3ccccc3)c2c1
208908,1,Low,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
46907748,0,High,NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCO4)s2)CC1
70789547,1,Moderate,Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
16010530,0,High,COc1ccc(N(C)C(=O)c2cc3c(s2)-c2ccccc2OC3)cc1
3782995,0,High,COc1ccc(S(=O)(=O)N2CCN(C(=O)C3COc4ccccc4O3)CC2)cc1
71307815,0,High,O=C(c1ccc2c(c1)ncn2-c1ccc(C(F)(F)F)cc1)N1CCCCC1
16034817,0,High,COc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN2CCOCC2)cc1OC
16014337,1,Moderate,CCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(C)cc3)ncc2Cl)s1
70980530,0,High,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc32)[C@@H](CN2CCOC[C@H]2C)CN1
15990040,1,Moderate,COc1ccc(NC2=C(c3ccc(C(F)(F)F)cc3)C(=O)c3ccccc32)cc1
70789495,1,Moderate,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(C#N)cc2)cc1
664077,0,High,Cc1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccccc4)CC3)ncnc12
16030494,0,High,COc1ccccc1C(=O)Nc1nnc(SCc2cc(=O)c3ccccc3[nH]2)s1
71771062,0,High,COc1ccc(NC(=O)c2ccc[nH]2)cc1[S+](=O)([O-])Nc1ccc(Br)cc1
46926058,0,High,CC1=C(C(=O)NC2CCCCC2)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1
70789536,0,High,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccc2cccnc12
91891800,1,Moderate,COc1ccc(C2(C(=O)N3CCC(n4cc(-c5nc(C)no5)nn4)CC3)CC2)cc1
70789699,0,High,COc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1F
5708341,0,High,CCN(CC)CCCC(C)Nc1cc(/C=C/c2ccccc2Cl)nc2cc(Cl)ccc12
70789554,0,High,Cc1ccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1
9901007,0,High,Cc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)n[nH]1
16026577,0,High,CCOc1ccc(N2CC(c3nc(-c4cc(OC)c(OC)c(OC)c4)no3)CC2=O)cc1
15988676,1,Low,Cc1cc(Br)ccc1NC(=O)C(NS(=O)(=O)c1cccs1)c1ccccc1
60167873,0,High,Cc1cnc(-c2ccccc2C(C)(C)C)nc1NCc1ccc(-n2ccnn2)cc1
46907705,1,Moderate,CC(C)COc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
3234594,0,High,Cc1noc(C)c1C(=O)N1CCC2(CCCN(Cc3ccccc3)C2)CC1
57377246,0,High,CN1C(=O)c2ccccc2[S@](=O)c2ccc(C(=O)NCCc3cccs3)cc21
134806045,0,High,c1cc(-c2cc(-c3ccncc3)c3cncn3c2)c2[nH]ccc2c1
16018629,0,High,C=Cc1ccc(Cn2c(C(=O)O)c(CNC3CCCCC3)c3ccc(OC)cc32)cc1
4107705,0,High,CCc1ccccc1Nc1ncnc2c1cnn2-c1ccc(Cl)cc1
9551517,0,High,CCn1cc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c2cc(OC)c(OC)cc2c1=O
1252602,0,High,CCCn1cnc2cc(NCc3ccc(OC)cc3OC)ccc21
60167796,0,High,Fc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-c2cccnc2)cc1
71295942,1,Moderate,CCOc1ccc(CCNC(=O)c2cc3ccncc3n2Cc2cccc(C)c2)cc1OCC
44143946,0,High,NC(=O)C1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1
2163014,0,High,O=C(CSc1ccccc1)Nc1nnc(COc2ccc(Cl)cc2)s1
3799619,0,High,Cc1ccccc1CSc1nc2ncc(Br)cc2[nH]1
53484170,1,Low,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3)cc2F)n1
70789489,1,Moderate,N#Cc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1
70789445,0,High,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1F
60167882,0,High,Clc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1
70789562,1,Moderate,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccc(Oc4ccccc4)cc3)cs2)cc1
71295944,0,High,CCOc1ccc(CCNC(=O)c2cc3cnccc3n2Cc2cccc(C)c2)cc1OCC
1416241,0,High,CCc1nc2c(sc3nc4c(cc32)COC(C)(C)C4)c(=O)n1Cc1ccco1
44464263,0,High,O=C(NCCCNc1nc(Nc2cccc(CN3CCOCC3)c2)ncc1C1CC1)C1CCC1
134809076,0,High,COc1ccc(Nc2cnc3ccc(-c4ccc(OC)c(OC)c4)nn23)cc1
7066847,0,High,Cc1cccc2nc(-c3ccccn3)c(Nc3ccc(F)cc3)n12
16020904,0,High,CCN1CCC(N(Cc2ccc3c(c2)OCO3)C(=O)Nc2cc(Cl)ccc2C(=O)OC)CC1
5307102,0,High,Cc1cc(Nc2ccc(Br)c(C)c2)n2nc(C)nc2n1
46907714,0,High,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCCCO4)cs2)CC1
70789363,1,Moderate,Cc1ccc(S(=O)(=O)Nc2cc3c(cc2C(=O)Nc2nc(-c4ccccc4)cs2)OCO3)cc1
70701387,0,High,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c1O
70789546,0,High,COc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1
70789743,0,High,CCOc1ccc(CCNC(=O)c2cc3ncccc3n2Cc2cccc(C)n2)cc1OCC
40780411,0,High,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4ccc(F)cc4)C3)c2C)cc1
26761883,0,High,CCOC(=O)c1ccc(NC(=O)N2Cc3[nH]cnc3C[C@H]2c2nc(C(C)C)no2)cc1
866378,0,High,Nc1c(C(=O)N2CCCCC2)sc(=S)n1-c1ccccc1
3245059,0,High,N#Cc1ccccc1CSc1nc2ncc(Br)cc2[nH]1
46926017,0,High,O=C1CCCC2=C1C(c1ccncc1Cl)N=C(Nc1nc3ccccc3o1)N2
71307867,0,High,O=[N+]([O-])c1cccc(CSc2nc3ncc(Br)cc3[nH]2)c1
26745136,0,High,COc1ccc(-c2noc([C@@H]3Cc4nc[nH]c4CN3C(=O)NC3CCCCC3)n2)cc1
136665405,1,Moderate,CCc1cccc(NC(=O)c2cc(-c3ccc[nH]3)n[nH]2)c1
16095342,1,Low,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21
60167912,0,High,Brc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1
46926041,0,High,O=C1CCCC2=C1C(c1ccncc1Br)N=C(Nc1nc3ccccc3o1)N2
71771068,0,High,CCn1c(C)c(C(C)=O)c(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1
70789543,0,High,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)cc1F
71771089,0,High,Cc1cc(C)c(C(=O)Nc2cccc([S+](=O)([O-])N3CCCC3)c2)[nH]1
60167828,0,High,Cc1cnc(-c2ccccc2OC(C)C)nc1NCc1ccc(-n2ccnn2)cc1
3242908,0,High,Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)c1cc(-c2ccc3c(c2)OCO3)on1
46907787,0,High,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2
71296021,0,High,c1ccc2c(Nc3nccs3)nc(-c3ccncc3)nc2c1
70789684,0,High,N#Cc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1
72183105,0,High,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
16010245,1,Moderate,COc1cc(Cl)c(C)cc1NC(=O)CSc1ncc(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c(=O)[nH]1
46907692,0,High,Cc1ccc(-c2nnc(N3CCC(C(N)=O)CC3)s2)cc1
137299529,0,High,COc1ccc(-n2nc(C3CCCN([S+](=O)([O-])c4cccc(C(F)(F)F)c4)C3)[nH]c2=O)cc1
15990310,1,Low,Cc1ccc(NC(=O)Nc2cc3c(cc2N2CCCCC2)n(C)c(=O)n3C)cc1Cl
15990863,0,High,CSc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2ccc(Br)cc2)cc1
57383398,0,High,CCN1C(=O)c2ccccc2S(=O)c2ccc(NC(=O)Cc3ccc(F)cc3)cc21
70789423,1,Moderate,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)c(C)s2)cc1
134789541,0,High,CN(C)C(=O)c1nc(-c2ccc(Cl)cc2Cl)c2cnccn12
16765224,0,High,Nc1nc2c(s1)C(c1ccccc1OCc1ccccc1Cl)CC(=O)N2
60167877,0,High,Cc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1
134807239,0,High,COc1ccccc1Nc1cnc2ccc(-c3ccc(OC)c(OC)c3)nn12
60167932,0,High,CC(C)c1ccccc1-c1nc2c(c(NCc3ccc(-c4cccnc4)cc3)n1)CNC2
60167892,0,High,Cc1cnc(-c2ccccc2C2CC2)nc1NCc1ccc(-c2cccnc2)cc1
70789731,0,High,CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN2CCN(C)CC2)cc1OCC
71295994,0,High,c1ccc2c(Nc3ccon3)nc(-c3ccncc3)nc2c1
44144348,0,High,NC(=O)C1CCN(c2nc(-c3ccc4occc(=O)c4c3)cs2)CC1
374536,0,High,OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1
136665425,0,High,Cc1ccc(NC(=O)c2cc(-c3ccc[nH]3)n[nH]2)cc1F
5280863,1,Moderate,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
57383419,0,High,CCN1C(=O)c2ccccc2S(=O)c2ccc(NC(=O)Cc3ccc(OC)cc3)cc21
71295998,0,High,Fc1ccc(Nc2nc(C3=CCNCC3)nc3ccccc23)cc1F
5306690,0,High,CCOC(=O)C1=C(C)NC(=O)CC1C(=O)Nc1cc(Cl)cc(Cl)c1
71771100,0,High,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1cccc(C#N)c1
57519538,0,High,O=C(Nc1nc2ccc(NC(=O)C3C4CC5CC(C4)CC3C5)cc2s1)c1ccccc1
53255424,1,Low,CCOC(=O)c1nnc(N[S+](=O)([O-])c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)s1
5184481,0,High,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1S(=O)(=O)N1CCCCC1
70789467,0,High,Cc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1
16029068,0,High,Cn1cc(S(=O)(=O)N2CCCCCC2)cc1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1
73265333,1,Moderate,COC(=O)[C@]12CCC(C)(C)C[C@@H]1[C@@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
46907728,0,High,NC(=O)C1CCN(c2ncc(-c3ccc(Cl)cc3)s2)CC1
45166254,0,High,COc1cccc(CN2CCCC(c3nc(-c4ccncc4)ncc3-c3ccccc3)C2)c1O
16010551,1,Low,CC(C)(C)c1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc(F)c(Cl)c3)[nH]c2=O)cc1
104850,0,High,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
42360800,1,Moderate,COc1cccc(CNC(=O)c2c(OC)cc(=O)n3c2CCN(C(=O)c2ccc(C)cc2C)CC3)c1
71660782,0,High,COC(=O)c1ccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc2c1
70789428,1,Moderate,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)NCc2ccccc2)cc1
71771091,1,Low,COc1ccc(NC(=O)c2c(C)c(C(C)=O)c(C)n2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1
70789649,0,High,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1N1CCCCC1
53143674,0,High,COc1ccc(C)cc1NC(=O)c1cnc(-c2ccc(F)cc2)nc1-c1ccncc1
3243760,0,High,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)c1
71307865,0,High,O=C(c1ccc2c(c1)ncn2-c1cccc(Cl)c1)N1CCCCC1
16009390,0,High,Clc1ccc(-c2noc3ncnc(N4CCCCC4)c23)cc1
70789516,1,Low,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)NCc4nccs4)cc3)c3ccccc3n2)cc1C
60167886,0,High,Cc1nnc(-c2ccccc2C(C)C)nc1NCc1ccc(-c2cccnc2)cc1
70701449,0,High,N#Cc1ccccc1Nc1ncc(-c2cccc3ccccc23)o1
70701473,0,High,CNc1oc(-c2ccccc2-c2ccccc2)nc1C#N
70701393,1,Low,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccc4ccccc34)cc2)c1O
70789451,0,High,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cccc(C)c3)cs2)cc1
71296016,0,High,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1N1CCCC1
70701476,1,Moderate,CCCCNc1oc(-c2cccc3ccccc23)nc1C#N
1415305,1,Moderate,COc1ccc(Nc2nnc(-c3ccc(C)c(S(=O)(=O)NCc4nc5ccccc5[nH]4)c3)c3ccccc23)cc1
15990923,0,High,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2ccc(OCC)cc2)cc1
46907725,0,High,CN(C)c1cccc(-c2ncnc(N3CCC(C(N)=O)CC3)n2)c1
46926064,1,Moderate,CNC(=O)C1=C(C)NC(Nc2nc3ccccc3o2)=NC1c1[nH]ncc1Cl
70789497,0,High,Cc1ccc(-c2cc(C(=O)Nc3ncco3)c3ccccc3n2)cc1C
62197753,0,High,CNc1nc(-c2cccc3ccccc23)ccc1C#N
19588586,0,High,CCS(=O)(=O)c1nc(-c2ccc(Cl)cc2)cc(C(F)(F)F)n1
70789500,0,High,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1c(F)cc(F)cc1F
16023573,0,High,COc1ccc(OC)c(CNc2ncnc3onc(C)c23)c1
134798059,0,High,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(C)cc3)CC2)n1
134809728,0,High,CC(C)c1ccc(CC(=O)N2CCCc3ncc(C(=O)Nc4cccnc4)cc32)cc1
134806347,0,High,c1cc(-c2cc(-c3ccncc3)c3cncn3c2)c2cc[nH]c2c1
4229355,1,Low,CCc1ccc(C2N=C(N)Nc3nc4ccccc4n32)cc1
646008,0,High,O=C(Nc1ncnc2sc3c(c12)CCC3)c1ccco1
70789353,0,High,Cc1ccc(S(=O)(=O)Nc2cc(F)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
70789549,0,High,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2cccc3ccccc23)cc1
70789521,0,High,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc2c(c1)CCC2
71297232,0,High,CCOc1ccc(CCNC(=O)c2ccnn2Cc2ccccn2)cc1OCC
44144340,0,High,NC(=O)C1CCN(c2nc(-c3ccccc3C(F)(F)F)cs2)CC1
46907734,0,High,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)CCO4)cs2)CC1
800332,0,High,NC(=O)C1CCN(c2nc(-c3ccc([N+](=O)[O-])cc3)cs2)CC1
44460159,0,High,Oc1ccc(CNc2ccc(C(F)(F)F)cc2F)c2cccnc12
134811029,0,High,Cn1ccc2c(C(=O)NCc3cccnc3)nc(-c3ccccc3C#N)cc21
160355,0,High,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
42647289,0,High,COc1ccc(OC)c(-c2nnc3ccc(-c4ccc(OC)c(O[C@@H]5CCOC5)c4)nn23)c1
72187555,1,Low,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C
72187544,0,High,Cc1ccccc1C(=O)N1CCc2cc(-c3ccnc(NC(=O)Cc4ccccc4)n3)ccc21
16025620,0,High,Cc1cc(-c2ccc(C)c(S(=O)(=O)NCC3CCN(Cc4ccc(F)cc4)CC3)c2)on1
4019569,0,High,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)c1
16435314,0,High,CSc1ncc(Cl)c(C(=O)Nc2c(C)cccc2C)n1
134807222,0,High,COc1ncccc1-c1cc2[nH]ccc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)n1
16031687,0,High,Cc1c(Cl)cccc1NC(=O)CNS(=O)(=O)c1cccs1
91890680,0,High,CCCCOc1ccc(C(=O)N2CCC(c3n[nH]c(=O)n3-c3ccc(C)cc3)CC2)cc1
46907749,0,High,NC(=O)C1CCN(c2nc(-c3ccc(C(F)(F)F)cc3)cs2)CC1
134789652,0,High,COC(=O)CNC(=O)c1nc(-c2ccccc2OC)c2ccccn12
15988674,1,Low,O=C(Nc1ccc(Cl)cc1)C(NS(=O)(=O)c1cccs1)c1ccccc1
56970298,1,Low,CN(C)c1ccc2cc(C(=O)N[C@@H](CCCN=C(N)CCl)C(=O)NCc3ccccc3)ccc2c1
70789354,1,Low,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)cc1
70789660,0,High,CN1CCN(c2cc(-c3nc(Nc4ccc(F)c(F)c4)c4ccccc4n3)ccn2)CC1
16014339,1,Moderate,CCCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(C)cc3)ncc2Cl)s1
44825271,0,High,Cn1nnnc1Sc1ncnc2scc(-c3ccccc3F)c12
137299235,0,High,Oc1ccc(-c2nc(C3CC3)nc3c2CCN(CC2CCCCC2)CC3)cc1
15989832,0,High,Cc1c(C(=O)OCCOc2ccccc2)[nH]c2c1C(=O)CC(c1ccccc1)C2
134805643,0,High,Cc1noc(C)c1CN1CCNc2cc(Nc3ccccc3)ncc2C1
134805378,0,High,CN(C)c1cccc(-c2cnc(Nc3cccnc3)c3c2CCO3)c1
11853799,1,Low,Cc1cc(F)ccc1-c1nc(NCCN=C(N)NC#N)nc2c1ccc(=O)n2-c1c(F)cccc1F
44460175,1,Moderate,CC(=O)NC(c1cccs1)c1cc(Br)c2cccnc2c1O
2859981,0,High,CCOC(=O)c1c(NC(=O)CN2CCCCC2)sc2c1CCN(C(=O)OCC)C2
71771105,0,High,COc1ccc(NC(=O)c2c(C)cccc2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1
133053814,1,Moderate,C=C1[C@@H](C)C2[C@H](Cc3ccccc3)NC(=O)[C@@]23C(/C=C/C[C@H](C)C[C@@](C)(O)/C=C/[C@@H]3OC(C)=O)[C@@H]1O
676352,0,High,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1
17757077,0,High,Cc1noc(C)c1-c1ccc2ncnc(NCc3cccc(Cl)c3)c2c1
5712,0,High,OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1
7314626,0,High,CNc1ccc(Br)cc(C(=O)/C=C/c2ccc(OC)cc2OC)c1=O
16034805,0,High,CCN(CC)C(=O)c1sc2c(c1C)c(=O)n(Cc1ccccc1)c(=O)n2CC(=O)Nc1ccc(OC)cc1
1236,1,Moderate,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1
45495934,1,Moderate,NC(=O)COc1cccc(C2CC(=O)Nc3nc(N4CCCCC4)sc32)c1
5908088,0,High,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1
38030234,0,High,CC(=O)NCCNC[C@@H]1C=C(C)[C@H](Cc2nnc(-c3ccccc3)o2)C[C@H]1C(C)C
87051947,0,High,C[C@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@@H]1c1nc(-c2ccncc2)no1
135464015,0,High,COc1ccc(-c2csc(CCn3nc(C)c4c(C(F)(F)F)cc(=O)[nH]c43)n2)cc1
70789437,0,High,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(C3CCC3)cs2)cc1
70789465,0,High,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccc(Cl)c1
71771095,0,High,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3c(C)cccc3C)c2)c1C
71295996,0,High,CC1CN(c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)CC(C)O1
1090321,1,Moderate,Oc1ccc(CNc2ccccc2C(F)(F)F)c2cccnc12
178024,0,High,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12
16010539,1,Low,Cc1ccc(NC(=O)CSc2ncc(S(=O)(=O)c3ccc(C(C)C)cc3)c(=O)[nH]2)cc1C
44634872,0,High,Cc1ccc(Cl)cc1NS(=O)(=O)c1cc2c(cc1F)NC(=O)CC2
5283451,0,High,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCO
46907698,0,High,NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCO4)s2)CC1
92045079,1,Low,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@H](CC(=O)NCCCCNC(=O)COc1cccc3c1C(=O)N([C@H]1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2
5713403,0,High,O=C1Nc2ccccc2/C1=C\c1ccc([N+](=O)[O-])cc1
667135,0,High,CCOC(=O)N1CCN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2cccc(C)c2)CC1
70789405,1,Moderate,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)NCCc2ccccc2)cc1
134808042,0,High,OCc1ccc(-c2cc3c(ccn3Cc3cccnc3)c(C3=CCOCC3)n2)cc1
1400,0,High,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1
11740730,0,High,CN1C(=O)C(=O)N2C(=C[C@]3(c4c[nH]c5ccccc45)c4ccccc4N[C@H]23)C1=O
7498666,0,High,CC(C)Oc1ccc(C(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1
70701459,0,High,CNc1nc(C#N)c(-c2cccc3ccccc23)o1
53158961,0,High,Cc1ccc(C(=O)N2CCc3sc(C(=O)NC(C)c4ccccc4)cc3C2)cc1
45783916,0,High,CC1=C[C@@H](CNC(C)C)[C@H](C(C)C)C[C@H]1Cc1nnc(-c2ccncc2)o1
2797796,0,High,OC(CCN1CCCCC1)c1ccc(-c2ccccc2)cc1
630762,0,High,NC(=O)C1CCN(c2nc(-c3cccc4ccccc34)cs2)CC1
