mouse_subcutaneous_LD50_(?log(mol/kg)),canonical_smiles
2.988038868,OC1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
3.243100834,SCCN1CCCCC1
2.959668178,CC=CCC=CCCC(=O)C1OC1C(N)=O
3.014604533,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
2.964391422,Cc1ccc2c(c1)C1CN(C)CCC1N2
2.852276625,CCCCCC(C)NN
3.191459957,CC(=O)Oc1cccc([N+](C)(C)C)c1
2.410203801,CC(=O)SCc1cnc(C)c(O)c1CN
3.004071221,CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1
2.663352219,CN(C)c1ccc(-n2cc(N(C)C)cn2)cc1
2.573442545,CCNc1cnn(-c2ccccc2)c1
2.431629247,CCN(C)c1cnn(-c2ccccc2)c1
1.864323558,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
3.635110928,CC(Cc1ccccc1)NC(C#N)c1ccccc1
3.143632995,CCCN(CCC)CCCOC(=O)c1ccc(N)cc1
2.55520313,CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1
2.017667614,O=S(=O)(O)CCCS
4.035596837,CC1OC(n2ccc(NC(=O)c3ccc(NC(=O)C(C)(N)CO)cc3)nc2=O)CCC1OC1OC(C)C(N(C)C)C(O)C1O
2.86744038,Cc1cc(OCCc2ccccc2)cc(C)c1NC(=O)CN1CCOCC1
2.87874885,Cc1cc(Br)cc(C)c1NC(=O)CN1CCCCC1
2.516158793,OCC(O)CN1CCN(c2ccccc2)CC1
2.720901629,O=C(Nc1ccc([N+](O)=S)cc1)Oc1ccc(Cl)cc1
2.809856925,S=C(Nc1ccc(Cl)cc1)Oc1ccc(Cl)cc1
2.831444487,CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1
2.999497711,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
2.550313586,CCN(CC)CC(=O)Nc1c(Cl)cccc1Cl
2.83278824,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
1.814546862,N=C(N)NCCCC(N)C(=O)O
3.125178368,CCN(CC)CCOc1ccccc1C(=O)Nc1ccc(Cl)cc1
3.207713256,CCN(CC)CCOc1ccccc1C(=O)Nc1ccccc1Cl
2.960368119,CCN(CC)CCOc1ccccc1C(=O)Nc1cccc(Cl)c1
3.058958509,CCN(CC)CCOc1c(C)cccc1C(=O)Nc1ccccc1
3.601401588,O=C(CCN1CCC(CCCc2ccccc2)CC1)c1ccccc1
2.420583227,O=c1[nH]c(=O)n(C2CCCO2)cc1F
3.776791734,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
2.329692733,CC(Cc1ccccc1)NC(=S)c1cccnc1
2.702019886,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
3.509326238,ON=C(C[n+]1cccc2ccccc21)c1ccccc1
3.44651509,CCOc1ccc(C(=O)CCN2CCCCCC2)cc1
3.749291162,CC(CN)c1ccc2ccccc2c1
3.170347188,Cc1cccc(C)c1N(CCCN(C)C)C(=O)C(O)c1ccccc1
2.958756241,Cc1cccc(C)c1N(CCCN(C)C)C(=O)C=Cc1ccccc1
2.257097404,Cc1cccc(C)c1N(CCN1CCOCC1)C(=O)Cc1ccccc1
3.511271701,Cc1cccc(C)c1N(CCN1CCCCC1)C(=O)Cc1ccccc1
3.356696249,Cc1cccc(C)c1N(CCN1CCCC1)C(=O)Cc1ccccc1
3.022141418,CCN(CC)CCCN(C(=O)Cc1ccccc1)c1c(C)cccc1C
3.122005787,Cc1cccc(C)c1N(CCCN(C)C)C(=O)Cc1ccccc1
3.056327012,Cc1cccc(C)c1N(C(=O)Cc1ccccc1)C(C)CN(C)C
3.239946237,O=C(c1cc2ccccc2oc1=O)N1CCCC1
3.565323179,O=C(c1cc2ccccc2oc1=O)N1CCCCC1
2.614396642,O=C(c1cc2ccccc2oc1=O)N1CCOCC1
2.780262892,O=C(Cc1cc2ccccc2oc1=O)N1CCCCC1
2.482378053,O=C(Cc1cc2ccccc2oc1=O)N1CCOCC1
2.900202372,Nc1ccc2oc(=O)c(C(=O)N3CCCC3)cc2c1
3.082871503,Nc1ccc2oc(=O)c(C(=O)N3CCCCC3)cc2c1
2.348282696,Nc1ccc2oc(=O)c(C(=O)N3CCOCC3)cc2c1
2.628874047,Nc1ccc2oc(=O)c(CC(=O)N3CCCC3)cc2c1
2.041895022,Nc1ccc2oc(=O)c(CC(=O)N3CCCCC3)cc2c1
2.657936035,O=C1Oc2ccccc2CC1C(=O)N1CCCCC1
2.62176098,CCN(CC)C(=O)c1cc2ccccc2oc1=O
2.866353175,O=C(Cc1cc2ccccc2oc1=O)N1CCCC1
2.611507346,O=C1Oc2ccccc2CC1C(=O)N1CCCC1
2.260488778,COc1cc(C(=O)CO)ccc1O
2.7484248,CCOP(=S)(OCC)Oc1cccc(Cl)c1
2.61342106,CCCNC(CC)C(=O)c1ccccc1
2.950663229,CCCC(NCC)C(=O)c1ccccc1
2.849732385,CCCC(NCC)C(=O)c1ccc(C)cc1
2.804982096,Cc1cc(OCc2ccccc2)cc(C)c1NC(=O)CN1CCCCC1
1.903063929,CCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(O)C2N(C)C)CC1(C)O
5.586785856,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1
3.814119344,CCCCCC[Hg]Br
2.102469589,CC1CC(=O)Oc2ccccc21
3.174320364,COc1cc2c(cc1OC)C(c1ccc(S(=O)(=O)C(C)C)cc1)=NCC2
2.05332675,O=C1CSc2ncccc2N1
4.883222945,CC(C)CC1NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)CCC(C(=O)O)NC1=O
3.347286793,Cc1cccc(C)c1C(OCCN(C)C)c1c(C)cccc1C
2.534392299,COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC
2.511502433,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
2.488812906,O=[N+]([O-])c1cccc(P(=O)(O)c2cccc([N+](=O)[O-])c2)c1
3.011476789,COc1ccc(CCNN)cc1
3.143590553,COc1cccc(CCNN)c1OC
2.31893013,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
6.321097644,CNC(=O)Oc1cc(C(C)C)cc([N+](C)(C)C)c1
6.469620771,CNC(=O)Oc1c(C)ccc(C(C)C)c1[N+](C)(C)C
3.146703095,COc1ccc2c(c1)c(CCN)cn2Cc1ccccc1
2.629333596,COc1cc(C)nc(-n2nc(C)cc2OC)n1
1.547231059,CC(=O)Nc1ccc(CC(=O)O)cc1
2.638648691,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1
6.626484424,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CC(=O)CC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O
2.898564739,CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO
3.829000775,Nc1nc(N)c2cc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1
3.443257044,Cc1c(CNc2ccc(C(=O)NC(CC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(N)c12
2.978635055,Nc1nc(N)c2c(Cl)c(CNc3ccc(C(=O)NC(CC(=O)O)C(=O)O)cc3)ccc2n1
2.816034587,C[N+](C)(C)c1ccc(N)cc1
1.682038973,CN(C)CCCCNC(=S)S
1.613574929,CN(C)CCNC(=S)S
1.741165392,CCN(CC)CCCCNC(=S)S
1.649154677,CC(CN(C)C)NC(=S)S
1.649154677,CN(C)CCCNC(=S)S
1.817049462,CCCCN(CCCC)CCCNC(=S)S
1.837546353,CCCCNCCCNC(=S)S
1.774093413,CN(C)CCN(C)C(=S)S
1.90366979,CCCCC=CC(=O)O
1.806977709,CCN(CC)CCNC(=S)S
1.837546353,CCN(CC)CCCNC(=S)S
1.712607617,CCN(CC)CCN(C)C(=S)S
1.953464909,CCCCCCCCCCCCCCCCN(C)C
3.461926008,CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
2.994064901,CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C
3.716854395,CCCCC[N+](C)(C)C
3.07653784,C[N+](C)(C)CCC(N)=O
2.092299477,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
3.753497028,Cc1cccc(C)c1OC(=O)C(c1ccccc1)N1CCN(CCO)CC1
3.104602157,CC1NC(=O)C(C(C)O)NC(=O)C(NC(=O)C(CO)NC(=O)CC(N)C(=O)O)C(C)OC(=O)C2C(O)CCN2C(=O)C(C(O)C(C)C)NC(=O)C(C(C)c2c[nH]c3ccccc23)NC(=O)C(=Cc2c[nH]c3ccccc23)NC(=O)C2C(O)CCN2C(=O)CNC1=O
1.641650903,NCCN1C(=O)CSC1=O
1.797685745,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
2.657068212,O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1
1.499877159,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O
3.05489764,O=C(Nc1ccccc1Oc1ccccc1)OCCN1CCCCC1
2.929958903,O=C(Nc1cccc(Oc2ccccc2)c1)OCCN1CCCCC1
2.77140373,O=C(Nc1ccccc1OCc1ccccc1)OCCN1CCCCC1
2.947494989,O=C(Nc1cccc(OCc2ccccc2)c1)OCCN1CCCCC1
3.072433726,O=C(Nc1ccc(OCc2ccccc2)cc1)OCCN1CCCCC1
4.035192393,CC(=O)Nc1ccc2c(c1)N1C(=O)CC3OCC=C4CN5CCC26C5CC4C3C16
2.969025478,CCOc1ccc(C(=O)NCc2ccc(OCCNC)cc2)cc1OCC
5.778549171,CC(OC(=O)c1ccc(Br)cc1)C1=CCC23OCCN(C)CC12CC(O)C12OC4(O)CCC1(C)C(CC=C32)C4
5.620704328,CC(O)C1=CCC23OCCN(C)CC12CC(O)C12OC4(O)CCC1(C)C(CC=C32)C4
3.283103892,CCOC(=O)c1c(C)nn(-c2ccccc2)c1OCCN(CC)CC
2.726148953,CCCCN(CCCC)CCOc1cc(C)nn1-c1ccccc1
3.266432762,CCCCN(CCCC)CCCOc1cc(C)nn1-c1ccccc1
2.983339318,CCOC(=O)c1c(C)nn(Cc2ccccc2)c1OCC[N+](C)(C)C
3.523943287,CCCCN(CCCC)CCCOc1cc(C)nn1Cc1ccccc1
2.521601244,CCN(CC)CC(=O)Nc1cccc(OCc2ccccc2)c1
2.681219539,O=[N+]([O-])c1ccc(/C=[N+](\[O-])CCO)o1
2.292537852,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21
2.453336412,CCN(CC)CC(=O)Nc1ccc(OCc2ccccc2)cc1
3.264221927,Cc1ccc2[nH]c3c(c2c1)CN(C)CC3
3.021753928,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC1(C)O
2.460444277,CNc1cnn(-c2ccccc2)c1
2.508984555,CNc1cn(-c2ccccc2)nc1C
2.470638408,CCNc1cn(-c2ccccc2)nc1C
2.102576046,O=S(=O)(O)CNc1cnn(-c2ccccc2)c1
2.328203403,CN(C)c1cnn(-c2ccccc2)c1Br
2.913569877,c1ccc(C(OCCN2CCCOCC2)c2ccccc2)cc1
2.514418987,C=[N+](O)CCC12C3=C(C)C=CC(OC)C3OC1C(=O)C=CC2O
3.709886834,CN1CCC23C(=O)CC4C(=CCOC5CC(=O)N(c6c(O)cccc62)C3C54)C1
2.073721404,O=S(=O)(O)CCS
3.782514219,C[N+]12CCC34c5ccccc5N5C(=O)CC6OCC=C(C1)C(CC32O)C6C54
3.726485143,CC[N+](C)(CC)CCOC(=O)c1sc(C(=O)OCC[N+](C)(CC)CC)c(-c2ccco2)c1-c1ccco1
3.155356862,C=CCn1c(NN)nc2c1c(=O)n(C)c(=O)n2C
3.17656642,C=CCn1c(N(C)N)nc2c1c(=O)n(C)c(=O)n2C
3.447623098,C=CCn1c(N(N)CCO)nc2c1c(=O)n(C)c(=O)n2C
3.441523112,CC[N+](C)(CC)CCOC(=O)c1sc(C(=O)OCC[N+](C)(CC)CC)c(-c2ccccc2)c1-c1ccccc1
2.772998931,OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1
2.187537226,OCC(O)COc1ccccc1O
3.207296036,CC(C)C(NN)C(=O)O
2.505221141,O=S(=O)(O)CCCSC(CS)CS
2.461205797,O=S(=O)(O)CCNCC(S)CS
2.275544247,O=S(=O)(O)CCN(CCS(=O)(=O)O)CC(S)CS
2.474552321,O=S(=O)(O)CCCSCC(S)CS
2.366138939,O=S(=O)(O)CCOCC(S)CS
2.412908331,O=S(=O)(O)CCSCC(S)CS
3.929904988,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
2.913644453,CCN(CC)CC(=O)NC(c1ccccc1)C1CCCCC1
2.974165787,CCCNC(C)C(=O)NC(c1ccccc1)C1CCCCC1
2.870195044,CCN(CC)CC(=O)NC(c1ccccc1)C1CCC1
2.711859931,CCN(CC)CC(=O)NC(c1ccccc1)C1CCCC1
2.550001097,CCC(NC(=O)CN(CC)CC)c1ccccc1
2.525996563,CCN(CC)CC(=O)NC(C)c1ccccc1
4.200194133,O=C1CC2OCC=C3CN4CCC56c7cc(O)ccc7N1C5C2C3CC46
3.29372005,Cc1ccc2c(c1)C1CCN(C)CCC1N2
3.729742115,CC[N+](C)(CC)CCOC(=O)c1c(-c2ccccc2)oc(-c2ccccc2)c1C(=O)OCC[N+](C)(CC)CC
2.628711506,Cc1nsc(S(=O)(=O)c2ccc(Cl)cc2)n1
3.376024059,Cc1ccc(S(=O)(=O)c2nc(C)ns2)cc1
4.023176983,Cc1cccc(C)c1NC(=O)OC1CCCCC1N1CCCC1
3.218156547,Cc1ccccc1NC(=O)OC1CCCCC1N1CCCC1
3.594017093,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
1.342452551,CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C
3.455903514,O=C(Nc1ccccc1Cl)OC1CCCCC1N1CCCC1
3.932204301,CCN(CC)C1CCCCC1OC(=O)Nc1c(Cl)cccc1Cl
4.038255389,O=C(Nc1c(Cl)cccc1Cl)OC1CCCCC1N1CCCCC1
3.31845465,Cc1ccccc1NC(=O)OC1CCCCC1N1CCCCC1
3.900996263,CCN(CC)C1CCCCC1OC(=O)Nc1c(C)cccc1C
3.607962123,CCN(CC)C1CCCCC1OC(=O)Nc1c(C)cc(C)cc1C
2.842183306,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12
3.454520161,CCN(CC)CCOC(=O)Nc1cccc(Cl)c1C
2.870400979,Cc1c(Cl)cccc1NC(=O)OCCN1CCCCC1
3.153490165,CCN(CC)CCOC(=O)Nc1cc(Cl)ccc1C
2.995339715,Cc1ccc(Cl)cc1NC(=O)OCCN1CCCCC1
2.852460169,CCN(CC)CCOC(=O)Nc1ccc(C)c(Cl)c1
2.870400979,Cc1ccc(NC(=O)OCCN2CCCCC2)cc1Cl
3.082410682,CCOc1ccccc1C(=O)N/N=C(\C)C(=O)O
2.357486846,CCN(CC)CCOC(=O)Nc1cc(Cl)ccc1Cl
2.325263825,O=C(Nc1cc(Cl)ccc1Cl)OCCN1CCCCC1
2.323223642,CCN(CC)CCOC(=O)Nc1cc(Cl)cc(Cl)c1
2.984904562,CCN(CC)CCOC(=O)Nc1c(Cl)cccc1Cl
2.566856633,O=C(Nc1c(Cl)cccc1Cl)OCCN1CCCCC1
2.897598335,Cc1cccc(Cl)c1NC(=O)OCCN(C)C
3.454520161,CCN(CC)CCOC(=O)Nc1c(C)cccc1Cl
3.282129272,Cc1cccc(Cl)c1NC(=O)OCCN1CCCCC1
3.025881641,CCN(CC)CCOC(=O)Nc1c(Cl)cc(Cl)cc1Cl
2.830524514,CCN(CC)CCOC(=O)Nc1ccccc1Cl
2.752464863,O=C(Nc1ccccc1Cl)OCCN1CCCCC1
2.955463251,CCN(CC)CCOC(=O)Nc1ccc(Cl)cc1
3.150404872,O=C(Nc1ccc(Cl)cc1)OCCN1CCCCC1
2.849374876,O=C(Nc1cccc(Cl)c1)OCCN1CCCCC1
3.307622243,O=C(Nc1c(Br)cccc1Br)OCCN1CCCCC1
2.480320588,CC12CCC(CC1=O)C2(C)C=O
3.417168772,COC1C(O)CC(=O)OC(C)CC=CC=CC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O
3.41083396,CCOc1ccc2nc3cc([N+](=O)[O-])ccc3c(N)c2c1
4.075888667,O=C(Nc1c(Cl)cccc1Cl)OC1CCCCC1N1CCCC1
2.840597906,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)[nH]n1
6.081440599,CNC(=O)Oc1cc(C)c([N+](C)(C)C)cc1C(C)C
3.668587795,CN1C2CCC1CC(Oc1ccc(Cl)cc1)C2
3.802102958,CN1C2CCC1CC(Oc1cccc(C(F)(F)F)c1)C2
2.30158879,CCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
3.468616307,CCN(CC)CCCOC(=O)C1(c2ccccc2)CC2CCC1C2
2.768504907,O=C(c1ccccc1)C(CN1CCCCC1)c1ccccc1
2.676829761,CCN(CC)CC(=O)Nn1c(C)ccc1C
2.47090143,CCCN(CCC)CC(=O)Nn1c(C)ccc1C
2.460801103,Cc1ccc(C)n1NC(=O)CN(C(C)C)C(C)C
2.404877237,CCCCN(CCCC)CC(=O)Nn1c(C)ccc1C
2.446427012,Cc1ccc(C)n1NC(=O)CN(CCC(C)C)CCC(C)C
2.88814789,C=CCN(CC=C)CC(=O)Nn1c(C)ccc1C
3.09404566,CN1CCC2(C)CC1Cc1ccc(O)cc12
2.349359909,Cc1ccc(C)n1NC(=O)CN(CC(C)C)CC(C)C
2.459886819,O=C(O)c1ccc(NC(=S)Nc2ccccc2)cc1O
3.057231029,CCC(=O)N(CCCN(C)C)c1c(C)cccc1C
3.125621071,CCC(CC)C(=O)N(CCCN(C)C)c1c(C)cccc1C
2.642800533,CCCCOc1cc(C)c(N(CCCN(C)C)C(=O)C=Cc2ccccc2)c(C)c1
2.832806273,CCN(CC)CCN(C=O)c1c(C)cccc1C
2.850223224,CCC(C(=O)Oc1c(C)cccc1C)N1CCN(C)CC1
1.987491976,NC1CCC2CC12
7.981465064,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
4.262851382,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1
2.526238735,CC(=O)Nc1ccc2c(c1)CC(C(=O)N1CCCC1)C(=O)O2
2.456211581,O=C(CCc1ccccc1O)N1CCCC1
2.951084455,CC1N(c2ccccc2)C(=O)c2ccccc2N1C(=O)CN1CCOCC1
4.075600599,CC(=O)OC(C)C(C)C(=O)OCC12C3CC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C1CC(C)(C)C(O3)C2O
3.247102592,CCN(CC)CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCC3
4.331873389,CCN1CC2(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14
2.494729097,CCN(CC)CC(=O)Nc1ccc(Oc2ccccc2)cc1C
2.150836232,CCCCCCCCC1C(=O)COC1=O
3.704680616,N=C(N)c1ccc(Nc2ccc(C(=N)N)cc2)cc1
2.766343947,CSc1nnc(C(C)(C)C)c(=O)n1N
2.761868066,COc1ccccc1C=C(C(=O)O)c1ccccc1
1.457743328,Cc1ccc(CCOC(=O)c2cccnc2)cc1
2.495243648,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
2.507337984,CN=C1NC(=O)C(C(C)c2c[nH]c3ccccc23)O1
3.383393429,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1
2.722269846,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
5.346657489,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2
4.849013118,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(OC(C)=O)C(OC(C)=O)C2(C)C12CO2
3.45268283,COC(=O)c1cc2ccccc2oc1=O
3.155256804,CN(CCN1CCOCC1)CC(O)COc1ccccc1Cl
2.429954043,CCNc1c(C)nn(-c2ccccc2)c1C
2.397484509,CN(C)c1cnn(-c2ccccc2)c1CO
3.315591248,CCCCN(CCN1CCOCC1)CC(O)COc1ccc(Cl)cc1Cl
2.945130341,CCN(CC)CCCOc1nsc2ccccc12
2.750153737,CCN(CC)CCOc1nsc2cc(C)ccc12
2.775327795,CCCCNCCOc1nsc2ccccc12
2.638909241,CCN(CC)CCOc1nsc2ccccc12
1.771322855,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
1.687616118,NS(=O)(=O)CCl
2.793013266,CC(=O)NCc1cccs1
2.38430681,COC(C(=O)O)(c1ccccc1)c1ccccc1
4.207987412,CC1=CSC2=NC3(CCCCC3)C3=C(CCCC3)N12
4.11526958,CC1=CSC2=NC3(CCCC3)C3=C(CCC3)N12
2.502709237,CC1=CSC2=NC(C)(O)CC(C)(C)N12
3.380870799,CC1=CSC2=NC(C)(O)CC3(CCCCC3)N12
2.712247936,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1
3.909746155,CCC1=C(C)SC2=NC3(O)CCCC3C3(CCCC3)N21
0.623842421,N#Cc1ccc(/C=N/NC(N)=S)s1
3.350333449,CN1CCN2c3ccccc3Cc3ccccc3C2C1
3.06548316,N#CSCSc1nc2ccccc2s1
3.54178986,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1
3.535791859,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1
1.547009608,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12
2.831074455,CC=C1CN2C3CC1C1(C(=O)OC)C2CC2(c4ccccc4NC32)C1O
2.354341652,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O
3.434051274,CCN(CCCl)CC1CCCCC1
2.343834017,CCSC(=N)N
1.811513664,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
3.233200775,c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1
4.882252412,CCCCCCC(O)C1C2=C(CC(C(O)C3CC=CC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(=O)OC2=O
1.539501399,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
3.594932642,Cc1cc(O)c2c(c1O)C(=O)C13C(=C(O)C4C(O)C1C1C(O)C3C(O)=C3C(=O)c5c(O)cc(C)c(O)c5C(=O)C341)C2=O
3.643444843,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
2.997785251,CC(N)C(C)c1ccccc1
3.488578111,CC(C)CCCC(C)CCCC(C)[N+](C)(C)CCCCCC[N+](C)(C)C(C)CCCC(C)CCCC(C)C
3.237868058,CN1CCC23C(=O)CC4(O)C(=CCOC5CC(=O)N(c6ccccc62)C3C54)C1
2.617099898,CCOc1ccc(NS(=O)(=O)CCN)cc1
2.468882243,C=CCOc1ccc(CC(=O)O)cc1Cl
5.438372985,C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23C(OC(C)=O)C=CC(C)(O)C(=O)C(C)CC=CC3C1O
3.500697771,CC(CC(c1ccccc1)c1ccccc1)N(C)C
2.685530549,COc1ccc2cc(C(C)C(=O)O)ccc2c1
3.08338977,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
2.740571101,CCC(C)(Cl)[N+](=O)[O-]
1.387347107,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl
3.044623371,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
3.474890655,CC=C1C[N+]2(C)CCC34C(=C(C=O)C1CC32)Nc1ccccc14
2.588414796,COc1cc2c(cc1OC)C(CCSc1ccc(Cl)cc1)N(C)CC2
2.615299701,COc1cc2c(cc1OC)C(CCSc1ccc(Cl)c(Cl)c1)N(C)CC2
2.941890792,COc1cc2c(cc1OC)C(CCS(=O)(=O)c1ccc(Cl)c(Cl)c1)N(C)CC2
2.126015898,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
3.427710218,COc1cc2c(cc1OC)C(CCS(=O)c1ccc(Cl)c(Cl)c1)N(C)CC2
1.582586021,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
2.009272679,OCC(CO)Oc1ccc(O)cc1
3.735011578,CCN1CC2(COC(=O)c3ccccc3N)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C23)C14
4.423866327,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CC[N+]1(C)C)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3
3.071951444,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
3.391141024,CC(C)(NN)C(=O)O
3.469952485,COCC[Hg+]
5.799511615,O=C1CC2OCC=C3CN4CCC56c7cccc(O)c7N1C5C2C3CC46
3.340055257,N#CC(C#N)=CC([Na])(C#N)C#N
2.883150908,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1
1.910621192,CCCCCOCC(O)CO
3.092588723,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
2.176490276,CN(C)C(=O)Cn1ccnc1[N+](=O)[O-]
3.415524218,CNc1c2ccccc2nc2ccccc12
2.614213613,C1CCN(CCN2CCN(CCN3CCCCC3)CC2)CC1
2.852010067,CCN(CC)CCN1CCN(CCN(CC)CC)CC1
