rat_intravenous_LD50_(?log(mol/kg)),canonical_smiles
4.642439788,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)COc2cccc(C)c2)C1O
4.902803533,CCC(C)C1CC2C3N(C)c4ccccc4C34CC(C1C4O)N2CCN1CCCCC1
5.011619613,CCC(C)C1CC2C3N(C)c4ccccc4C34CC(C1C4O)N2CC(O)CN(CC)CC
4.80959536,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CCN2CCCCC2)C1O
4.726956314,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CCN(CC)CC)C1O
5.041447221,CCC(C)C1CC2C3N(C)c4ccccc4C34CC(C1C4O)N2CCN(CC)CC
4.259404453,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1
5.208242369,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O
4.013077151,COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O
1.979569938,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
3.547832979,Cc1cc(=O)n(CCOc2ccc3ccccc3c2)[nH]1
3.52431792,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O
1.546363727,CCCCCCCCCCCCN1CCCCCC1=O
2.525977557,Nc1nc(=O)c2ncn(COCCO)c2[nH]1
3.637855157,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
1.56460798,O=C(NNC1OC(C(=O)O)C(O)C(O)C1O)c1ccncc1
2.388731573,CC1(C)SC2C(NC(=O)C(NC(=O)N3CC(=O)NC(=O)C3)c3ccccc3)C(=O)N2C1C(=O)O
2.359855622,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O
5.065863822,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1
4.699922597,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C
5.594036133,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1
2.756880366,CN1CCN(C2=NS(=O)(=O)c3cc(Cl)ccc3N2)CC1
1.5471798,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
2.813509367,CCC(COCCOc1c(I)cc(I)c(NC(C)=O)c1I)C(=O)O
5.288979999,CC[N+](C)(CC)c1cccc(OC(=O)NC)c1
5.127664448,COc1ccc(OC)c(C(O)CN)c1
3.82145651,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1
4.057020648,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21
3.199418961,CC(N/C(=N\c1ccncc1)NC#N)C(C)(C)C
4.167586202,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
4.571791012,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2ccccc2)CC1
3.692581163,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
5.138108788,CCC(=O)N(c1ccccc1)C1(C(=O)CC)CCN(CCc2cccs2)CC1
5.116765983,CCC(=O)N(c1ccccc1)C1(C(=O)CC)CCN(CCc2ccccc2)CC1
5.451771979,CC(=O)C1(N(C(=O)C2CC2)c2ccccc2)CCN(CCc2ccccc2)CC1
5.07157921,CCC(=O)N(c1ccccc1)C1(C(C)=O)CCN(CCc2ccccc2)CC1
6.310206715,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1C
6.404968344,COC(=O)C1(N(C(=O)C2CC2)c2ccccc2)CCN(CCc2ccccc2)CC1
5.234659754,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(C(C)Cc2ccccc2)CC1
3.628304253,CCN(CC)CCOc1ccc(CCc2ccccc2)cc1
3.382191873,CN1CCN(CCN2c3ccccc3Sc3ccccc32)CC1
3.735685377,COc1ccc2c(c1)Sc1ccccc1N2C1CCCN(C)C1
3.967546416,CN1CCCCC1Cn1c2ccccc2c2ccccc21
4.014892792,CN1CCCCC1CN1c2ccccc2Sc2ccccc21
3.397249221,Nc1cc(-c2ccncc2)c[nH]c1=O
4.000613569,CNCCCC1(C#N)c2ccccc2CCc2ccccc21
5.155492199,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2cccs2)CC1
5.044341358,CCOC(=O)C1(c2ccccc2)CCN(CCC(=O)c2ccccc2)CC1
4.789288813,COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
2.785988879,O=C(O)C1C(=CCO)OC2CC(=O)N21
3.657878219,N#[N+][N-]C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
4.631925167,CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1
3.656235139,NC1CCCCC1N
6.286854367,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3[N+](C)(C)CC2)[N+](C)(C)CC4
4.297392537,CS(=O)(=O)OCCNC(=O)N(CCCl)N=O
2.964525113,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1
4.295691024,CCCCN(CCCC)CCCOc1ccc(C(=O)c2c(CC)cc3ccccn23)cc1
3.823996881,CNCCCCOc1ccccc1Cc1ccccc1
3.310145055,CC1SCC(C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2C(N)=O)NC1=O
3.711525479,COc1ccc(CC(N)c2ccc(OC)cc2)cc1
3.366898353,COc1cc(C=CC(=O)OC(Cc2c(C)c3ccc(NC(=O)N4CCOCC4)cc3oc2=O)CN2CCOCC2)cc(OC)c1OC
2.180607735,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O
3.559851288,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12
4.06365305,CC(C)CCC(O)(CCN1CCCCC1)c1ccccc1
3.764108022,CC(C)C(O)(CCN1CCCCC1)c1ccccc1
3.992862671,CCCCC(O)(CCN1CCCCC1)c1ccccc1
3.727124456,CCCC(O)(CCN1CCCCC1)c1ccccc1
3.715403439,CSCCC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(N)=O
3.573509191,CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(=O)NCN1CCOCC1
3.78797447,COc1ccc(CCNCC(O)COc2ccccc2)cc1OC
4.503516133,C[N+]1(CCF)C2CCC1CC(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
2.113314287,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)C3SC2)s1
2.947875096,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
4.050001333,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
5.540083561,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
5.575201962,CC(C)NCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
2.592351714,CCCCCCCCC(=O)OCCCOCCCOC(=O)CCCCCCCC
4.94400754,C=CC1C[N+]2(CCCCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12
4.724207579,C=CC1C[N+]2(CCCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12
4.832368874,C=CC1C[N+]2(CC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12
4.643870638,C=CC1C[N+]2(CCCCCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12
4.872944184,C=CC1C[N+]2(CCC(C)C)CCC1CC2C(O)c1ccnc2ccc(OC)cc12
4.247209371,C=CC1C[N+]2(C(C)C)CCC1CC2C(O)c1ccnc2ccc(OC)cc12
4.831817323,C=CC1C[N+]2(C)CCC1CC2C(O)c1ccnc2ccc(OC)cc12
4.834223515,C=CC1C[N+]2(CCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12
4.127247379,O=[N+]([O-])C(Br)(CC(O)C(O)c1ccccc1)[N+](=O)[O-]
3.839274319,CN(CCCN1c2ccccc2Sc2ccc(Cl)cc21)C1CCCC1
4.237396686,CCN1CCCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1
4.219370994,CN1CCCC(OC(=O)C(O)(c2ccccc2)c2cccs2)C1
4.911712568,ClCCN(CCCl)CCN(CCCl)CCCl
4.189651166,CN1CCN(CCCN2c3cc(Cl)ccc3C=Cc3ccc(Cl)cc32)CC1
4.187262383,CCN(CC)CCN1c2ccccc2C=Cc2ccccc21
4.074238178,CCN(CC)C(C)CN1c2ccccc2CCc2ccccc21
4.298539635,CC(CN1c2ccccc2C=Cc2ccccc21)N(C)C
1.760714312,CNC(=O)c1c(I)c(NC(=O)C(O)C(O)C(O)C(O)CO)c(I)c(NC(=O)C(O)C(O)C(O)C(O)CO)c1I
5.280851426,CN(C)c1c2ccccc2nc2cccc([N+](=O)[O-])c12
3.083772477,Cc1cc2ccccc2n1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
4.99336274,CC(CN1c2ccccc2CCc2ccccc21)[N+](C)(C)C
3.198614403,CCC1CCCC(C)C12C(=O)NC(=S)NC2=O
3.166302295,CCCC1CC(C)C2(C(=O)NC(=S)NC2=O)C1C
2.96667503,CC1CCC(C)C12C(=O)NC(=O)NC2=O
3.321262718,CC1CCC(C)C12C(=O)NC(=S)NC2=O
3.522348039,CCCC1CCC(CCC)C12C(=O)NC(=O)NC2=O
3.631334597,CCCC1CCC(CCC)C12C(=O)NC(=S)NC2=O
3.476048019,CCCC1CC(CC)C(C)C12C(=O)NC(=O)NC2=O
3.743308357,CCCC1CC(CC)C(C)C12C(=O)NC(=S)NC2=O
2.655270141,CCC1CC(C)C2(C1)C(=O)NC(=O)NC2=O
3.301533795,CCC1CCC(C)C12C(=O)NC(=O)NC2=O
3.323899521,CCC1CCC(C)C12C(=O)NC(=S)NC2=O
2.51516586,CCC1CCCC12C(=O)NC(=O)NC2=O
3.638513355,CCC1C(C)C(C)C(C)C12C(=O)NC(=O)NC2=O
2.876535554,CC(C)C1CCCC12C(=O)NC(=O)NC2=O
3.327882327,CCCC1CCC(C)C12C(=O)NC(=O)NC2=O
2.150949054,CC1CCCC12C(=O)NC(=O)NC2=O
3.61304859,CCCC1CCC(C)C12C(=O)NC(=S)NC2=O
3.204713113,CC1CCC(C)(C)C12C(=O)NC(=S)NC2=O
3.182147285,CC1CC(C)C2(C(=O)NC(=S)NC2=O)C1C
3.308914488,CC1C(C)C(C)C2(C(=O)NC(=O)NC2=O)C1C
2.903593786,CC1CCC(C)(C)C12C(=O)NC(=O)NC2=O
3.026469363,CC1CC(C)C2(C(=O)NC(=O)NC2=O)C1C
2.761150298,CCCC1C(CC)CC12C(=O)NC(=O)NC2=O
3.152094731,CC1CCCC(C)C12C(=O)NC(=O)NC2=O
3.237789572,CC1CCCC(C)C12C(=O)NC(=S)NC2=O
3.240379782,CCC1CCCC(C)C12C(=O)NC(=O)NC2=O
3.550376763,CCCCC1CC(C)C(C)C12C(=O)NC(=O)NC2=O
3.330304602,CCCCC1CC(C)C(C)C12C(=O)NC(=S)NC2=O
3.322760103,CCCCC1CCC(C)C12C(=O)NC(=O)NC2=O
3.420153213,CCCCC1CCC(C)C12C(=O)NC(=S)NC2=O
2.716234872,CCCCC1CCCC12C(=O)NC(=O)NC2=O
3.265220781,CCC1CC(CC)C2(C(=O)NC(=O)NC2=O)C1C
3.469711993,CCC1CC(CC)C2(C(=O)NC(=S)NC2=O)C1C
3.364263125,CCC1CCC(CC)C12C(=O)NC(=O)NC2=O
3.627289029,CCC1CCC(CC)C12C(=O)NC(=S)NC2=O
3.234085549,CCC1CC(C)C(C)C12C(=O)NC(=O)NC2=O
3.146651428,CCC1CC(C)C2(C(=O)NC(=O)NC2=O)C1C
3.486362187,CCC1CC(C)C(C)C12C(=O)NC(=S)NC2=O
3.337254417,CCC1CC(C)C2(C(=O)NC(=S)NC2=O)C1C
3.526880085,CC(C)C1CC(C)C2(C(=O)NC(=O)NC2=O)C1C
3.469711993,CC(C)C1CC(C)C2(C(=O)NC(=S)NC2=O)C1C
3.195115473,CCCC1CC(C)C(C)C12C(=O)NC(=O)NC2=O
3.565430525,CCCC1CC(C)C(C)C12C(=O)NC(=S)NC2=O
3.13476962,CCCC1CC(C)C2(C(=O)NC(=O)NC2=O)C1C
4.43538472,CN1C(C)(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1(C)C
3.457458676,CCC1CCC(CC)C12C(=O)NC(=O)N(C)C2=O
2.299311135,NC(=O)CNC(=O)CN1CCCC1=O
7.458497341,CCOP(=O)(OCC)SCC[S+](CC)CC
7.842019797,CCOP(=O)(OCC)SCC[S+](CC)CCSCC
7.805465515,CCSCC[S+](CC)CCSP(=O)(OC)OC
7.232646757,CCOP(=O)(OCC)SCC[S+](C)CC
6.597351888,CC[S+](C)CCSP(=O)(OC)OC
5.996099344,CCOP(=O)(OCC)SCCC[S+](C)CC
3.416253367,C=CCC(C)C1(CC)C(=O)NC(=O)NC1=O
3.661097006,CCC=CCC1(CC)C(=O)NC(=O)N(C)C1=O
3.180490102,CCC=CCC1(CC)C(=O)NC(=O)NC1=O
3.446305921,CCC=CCC1(CC)C(=O)NC(=S)NC1=O
3.538618489,CCC=CCC1(C(C)C)C(=O)NC(=O)N(C)C1=O
3.339673852,CCC=CCC1(C(C)C)C(=O)NC(=O)NC1=O
3.767167744,CCOC(C)C[N+](C)(C)C
3.401941349,CCC=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
3.432617677,CC=C(C)CC1(C(C)C)C(=O)NC(=O)NC1=O
3.352071451,Cc1cccc(OCC(=N)N)c1
3.387874626,CCN(CC)c1cccc(OC(=O)NC)c1
3.38840694,CCC=CCC1(C(C)C)C(=O)NC(=S)NC1=O
3.181200697,CCC=CCC1(CCC)C(=O)NC(=O)NC1=O
3.298112481,C=CCC1(CC(O)CCC)C(=O)NC(=O)NC1=O
3.833006394,Clc1ccc2c(n1)C(c1ccccc1Cl)=NCc1nncn1-2
2.142206162,CC(C)(N1CC1C#N)N1CC1C(N)=O
2.897985721,O=C(CN1CCNCC1)NC1CCCCC1
2.181275253,CC(O)C1C(=O)N2C(C(=O)O)=C(SCCNC=N)CC12
3.022543347,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1
4.139738216,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC
3.018567047,CC1CCC=C2N(C)C=C(C(N)=O)C(=O)N21
3.860283235,Clc1ccc2nsnc2c1NC1=NCCN1
1.813365551,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1
3.63253538,CC(C)=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1
4.28383924,CC1(CCNCCNCCC2(C)Oc3ccccc3O2)Oc2ccccc2O1
4.198774448,CC1(CCN2CCN(CCO)CC2)Oc2ccccc2O1
4.393219885,CC1(CCN2CCN(CCC3(C)Oc4ccccc4O3)CC2)Oc2ccccc2O1
4.595419791,CCN(CC)CCSCCC1(C)Oc2ccccc2O1
3.088419617,O=C1CC2(CCCCC2)CN1
3.440702726,C=CCC1(C2C=CCC2)C(=O)NC(=O)N(C)C1=O
1.976041356,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21
2.329312236,CC(C)(S)C(=O)NC(CS)C(=O)O
3.475986751,C1=Cc2cccc(OCC3CNCCO3)c2C1
3.900674557,CCN(CC)CCOc1c(C)cc(C(=O)CC(c2ccccc2)c2ccccc2)cc1C
4.387207784,CC(CN(C)C)Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12
2.623942899,O=C(NCCO[N+](=O)[O-])c1cccnc1
3.616170823,Cc1cc2c(OCC(O)CNC(C)CCn3cnc4c3c(=O)n(C)c(=O)n4C)cccc2[nH]1
4.116217434,CC1(CCNC2CCCCC2)Oc2ccccc2O1
4.151325407,CC1(CCNCCc2ccccc2)Oc2ccccc2O1
3.538391483,CN(C)CCC1(C)Oc2ccccc2O1
3.718459245,CCN(CC)CCC1(C)Oc2ccccc2O1
4.297246785,CN(CCc1ccccc1)CCC1(C)Oc2ccccc2O1
3.791230853,CC1(CCN2CCCCC2)Oc2ccccc2O1
4.966618803,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
3.790955788,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
4.291151488,COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6COC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
3.881039709,Cc1cc2ccccn2c1CCCN
3.941362095,Cc1cc2ccccn2c1CCCN(C)C
4.109178826,Cc1nc[nH]c1CSCCNC(=N)NCCCc1cnc[nH]1
2.15484224,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1
3.548546795,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
6.42527647,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C5O)C4O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C6O)C(C)(C=O)C5CCC43C)C2C1
3.750014422,CC=C1CC(C)C(C)(O)C(=O)OCC2CCN3CCC(OC1=O)C23
3.827771346,O=C(OCCN1CCOCC1)C(Cl)(c1ccccc1)c1ccccc1
3.772993077,CC(C)(COC(=O)C(c1ccccc1)C1CCCCC1)CN1CCOCC1
3.839184648,O=C(OCCN1CCOCC1)C(c1ccccc1)C1CCCCC1
3.7672847,CC(C)(COC(=O)C(c1ccccc1)c1ccccc1)CN1CCOCC1
3.412196699,CCCC(C)C1(CSC)C(=O)NC(=O)NC1=O
4.259293461,O=C(OCCCCCCN1CCOCC1)C(c1ccccc1)c1ccccc1
4.234091431,O=C(OCCCN1CCOCC1)C(c1ccccc1)c1ccccc1
3.335753226,CCC1(C2C=CCC2)C(=O)NC(=S)NC1=O
3.450958573,C=CCSC(C)C1(CC=C)C(=O)NC(=O)NC1=O
3.499658068,C=CCC1(C(C)SCCCC)C(=O)NC(=O)NC1=O
3.55081059,C=CCC1(CCSCCCC)C(=O)NC(=O)NC1=O
3.398589517,C=CCC1(CCSCCCC)C(=O)NC(=S)NC1=O
3.4319328,C=CCC1(CSCCCC)C(=O)NC(=O)NC1=O
3.398500755,C=CCC1(C2C=CCC2)C(=O)NC(=S)NC1=O
3.329613109,C=CCC1(C(C)SCC)C(=O)NC(=O)NC1=O
3.384353414,C=CCSCC1(CC)C(=O)NC(=O)NC1=O
3.412507892,C=CCSCC1(C(C)CCC)C(=O)NC(=O)NC1=O
3.343025112,CCC(CC)CSCC1(CC)C(=O)NC(=O)NC1=O
3.183831927,CCSC(C)C1(CC)C(=O)NC(=O)NC1=O
3.415614294,CCSC(C)C1(CC)C(=O)NC(=S)NC1=O
3.435159271,CCCC(C)SCC1(CC)C(=O)NC(=O)NC1=O
4.77140373,CCN(CC)CCNC(=O)CC1(c2ccccc2)Oc2ccccc2O1
2.930062227,CCCC1(CCC)COC(=O)C1
3.502725955,CCCCSCC1(CCCC)C(=O)NC(=O)NC1=O
3.181747777,CCSCC1(C(C)CC)C(=O)NC(=O)NC1=O
3.023428168,CCSCC1(C(C)CC)C(=O)NC(=S)NC1=O
3.477803745,CCCCCSC(C)C1(CCCC)C(=O)NC(=S)NC1=O
3.480916761,CCCCSC(C)C1(CC)C(=O)NC(=O)NC1=O
3.505809966,CCCCSC(C)C1(CC)C(=O)NC(=S)NC1=O
3.31392444,CCCCSCCC1(CC)C(=O)NC(=S)NC1=O
3.635577087,CCCCSCCCC1(CC)C(=O)NC(=S)NC1=O
3.502725955,CCCCCSC(C)C1(CC)C(=O)NC(=O)NC1=O
3.364263125,CC=C(CC)C1(C(C)C)C(=O)NC(=O)NC1=O
3.393766586,CCSC(C)C1(CC(C)C)C(=O)NC(=O)NC1=O
3.355978025,CCCC(C)C1(CSCC)C(=O)NC(=O)NC1=O
3.36006701,CC(C)C=CC1(C(C)C)C(=O)NC(=O)NC1=O
3.442601898,CCC=C(C)C1(C(C)C)C(=O)NC(=O)NC1=O
3.347716572,CCCC=CC1(C(C)C)C(=O)NC(=O)NC1=O
3.157502988,CSCC1(CC(C)C)C(=O)NC(=O)NC1=O
2.398481262,CCCCNC(=O)CNC(=O)CN1CCCC1=O
2.523402826,CC(C)NC(=O)CNC(=O)CN1CCCC1=O
2.553383222,CCC(C(=O)NCC(N)=O)N1C(=O)CCC1(C)C
2.509220521,CC(C(=O)NCC(N)=O)N1C(=O)CCC1(C)C
2.585352799,CC(C(=O)NCC(N)=O)N1CCCC1=O
2.602182311,CCC(C(=O)NCC(N)=O)N1CCCC1=O
4.205725259,COc1ccccc1C(=O)N(CC(C[Hg]O)OCCO)C(=O)O
3.012411998,N=C(N)NCC(O)CC(O)(C(=O)O)C1OC(n2cc(CO)c(N)nc2=O)C=CC1NC(=O)C(N)CO
5.796184837,CC1(C)C(C=C(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
5.961369708,CC(C)=CC(=O)OC1CCC2(C=O)C3CCC4(C)C(c5ccc(=O)oc5)CCC4(O)C3CCC2(O)C1
3.417656416,CC(C)(CO)NCC(O)c1ccccc1
3.07796989,CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O
5.362816248,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
4.235752436,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
4.597566853,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl
2.499437501,NS(=O)(=O)Cc1noc2ccccc12
4.172080764,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1
4.011669104,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1
1.759191977,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1
4.211166949,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
3.942948506,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1
2.886291135,O=[N+]([O-])c1cc2c(ccc3ccccc32)o1
4.458424804,COc1ccc2c3c1OC1CC(O)C=C(CCN(C)C2)C31
3.345390886,CN1CCN(CCCc2cccc3nc4c(=O)[nH]c(=O)[nH]c4nc23)CC1
1.554898986,CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O
2.699498614,C/C(CC(=O)OC(C)(C)C)=N\Nc1ccc(N2CCOCC2)nn1
4.822424068,CN1C(=O)C(c2cc(Cl)c(O)c(Cl)c2)NC(=O)C2NC(=O)C(c3cc(Cl)c(O)c(Cl)c3)NC(=O)C(NC(=O)C(=O)c3cc(Cl)c(O)c(Cl)c3)Cc3c[nH]c4cc(ccc34)-c3cc2cc(c3O)Oc2ccc(cc2)CC1C(=O)NC(C(=O)O)c1ccc(O)cc1
1.972575078,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21
3.226520889,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12
4.359440284,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1
4.123973728,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1
4.464053256,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)c(OC)cc2C1
4.455626105,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)c(OC)cc2C1
4.395080466,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2ccccc2C1
4.310274086,CCCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1
3.717593601,CC1(C)CC(=O)N(CCCN2CCN(c3ccccc3)CC2)C(=O)N1
3.699538163,CC1(C)CC(=O)N(CCN2CCN(c3ccccc3)CC2)C(=O)N1
4.139197528,CC1NC(=O)N(CCCN2CCN(c3ccccc3)CC2)C(=O)C1C
2.926990481,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O
2.922710929,CC1CCC2C(C)(C)C(O)C(O)CC2(C)C12Cc1c(O)cc3c(c1O2)C(=O)OC3O
3.163694481,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
3.452355403,CN(CCc1ccccc1)CCc1ccc2c(c1)OCO2
3.031650794,Cc1nc2cccc(C)n2c(=O)c1C
3.848824413,CCc1nc2cccc(C)n2c(=O)c1C
2.827530811,CCc1c(C)nc2ccccn2c1=O
3.252825118,CCCc1c(C)nc2ccccn2c1=O
3.02714996,CCc1c(C)nc2cccc(C)n2c1=O
3.255843147,CCc1c(C)nc2cc(C)cc(C)n2c1=O
3.835945279,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNC(C)c3ccccc3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1
3.431934406,CCCc1c(C)nc2cccc(C)n2c1=O
2.581422479,CC12CCC([N+]3(C)CCCC3)CC1CCC1C2CCC2(C)C1CCC[N+]2(C)C
3.41381759,Cc1cc[n+](COC[n+]2ccc(C=NO)cc2)cc1
3.642965579,Cc1cccc[n+]1COC[n+]1ccc(C=NO)cc1
3.681423831,Cc1cccc[n+]1COC[n+]1ccccc1C=NO
3.183368669,Cc1cc[n+](COC[n+]2ccccc2C=NO)cc1
3.115081797,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
4.604766943,CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CC(=O)CCCCC(=O)OC
5.344319709,CCCCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1
4.808536155,CCCCOP(=O)(CCCC)Oc1ccc([N+](=O)[O-])cc1
