rat_oral_LD50_(?log(mol/kg)),canonical_smiles
1.987044318,CC(C(=O)OCCN1CCN(CCOC(=O)C(C)c2cccc3ccccc23)CC1)c1cccc2ccccc12
2.59968214,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
2.475838193,CN1CCCCC1CCN1c2ccccc2Sc2ccc(Cl)cc21
2.077322444,O=C(O)CN(CC(=O)O)CC(=O)O
1.514393996,CC1OC1(C)C
2.771012455,c1ccc(C2CN3CCSC3=N2)cc1
1.505890362,CCC(C)O[Si](OC(C)CC)(OC(C)CC)OC(C)CC
3.493130101,Cc1sc2ccccc2c1CC1=NCCN1
2.137108406,CC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C
2.485457769,C[N+](C)(C)CCI
2.730341299,COP(=S)(OC)Sc1ccc(Cl)cc1
3.15991057,Cc1ccc(SP(=S)(CCl)OC(C)C)cc1
1.487085347,CCN(CC)c1cccc(S(=O)(=O)O)c1
1.42325084,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1
1.783242385,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O
1.531878965,Nc1ccc([N+](=O)[O-])c(N)c1
3.463009697,CCn1cc(C(O)CN(C)C)c2ccccc21
3.218384765,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC
2.585738138,O=S(=O)(O)c1ccc(Cl)cc1
2.57397857,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)c2ccc(S(=O)(=O)O)cc2)cc1
2.222427423,c1ccc2c(CC3=NCCN3)cccc2c1
2.263432527,Nc1ccc2c(c1)Cc1cc(N)ccc1-2
1.374971319,CC(=O)CCCOC(C)=O
1.863875787,CCC1(CO)COCOC1
1.607208545,CC(C)=CCOC(=O)c1ccccc1
2.594026616,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(-c2ccccc2)c1O
2.447764787,Clc1ccc(C(Cl)(Cl)Cl)cc1
2.484695546,CC(=O)Nc1ccncc1
3.387873688,CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1
1.949686841,CCCCc1c(C)[nH]c(N(C)C)nc1=O
1.547120349,CCc1ccc(CCO)nc1
2.738168237,CC1=C(C(=O)Nc2ccccc2)SCCO1
1.564180614,OC1CCC(N2CCCCC2)CC1
1.896935931,OCC1CC2CCC1C2
2.592512101,CNc1nc(C)nc(OC)n1
1.892481954,O=C(O)CONC(=O)c1ccccc1
2.036930661,CC(=O)Nc1ccccc1CCNC(=O)c1ccc2ccccc2c1O
1.591451959,O=[N+]([O-])c1ccc(OCC2CO2)cc1
2.125978711,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1
2.104292455,N#CCCCCC(=O)O
4.104377841,O=P(OC=C(Cl)Cl)(OCCCl)OCCCl
2.261360845,CNC(=O)Oc1ccc(O)c2ccccc12
2.191313493,CCCCOCCOCCOC(OCCOCCOCCCC)c1ccc2c(c1)OCO2
1.844651107,CCCCCCCc1ccccc1O
2.464557673,O=c1[nH]c2cc(Cl)c(Cl)cc2o1
3.438295466,CCOP(=S)(OCC)OCCS(=O)CC
1.675044736,CC(C)=CCSCC(N)C(=O)O
2.182214865,CCOP(=O)(CC)OC
1.862872184,Nc1ccc(N)c([N+](=O)[O-])c1
1.723584239,CCN1CCNCC1
1.400077057,CCCC=C(CC)C(=O)O
1.775038536,O=C(OCC=Cc1ccccc1)c1ccccc1
1.590481816,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O
2.400401741,O=NN(Cc1ccccc1)Cc1ccccc1
1.62766099,CCCCCC(C)(O)CC
0.913851383,CCCC(O)CO
1.546384004,OCCc1ccncc1
4.608309716,NC(=S)Nc1ccccc1Cl
2.457193524,COc1ccc(N)cc1Cl
2.159623854,CCN(CC)C(=O)N1CCN(C)CC1
1.849739375,COc1ccc(Cc2cnc(N)nc2N)cc1OC
2.73497672,Cc1cccc(C)c1OCC(C)N
2.667042436,COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC
2.515030978,CN(C)C=C1C(=O)N(c2ccccc2)N=C1c1ccccc1
2.735535028,Nc1c([N+](=O)[O-])cc(Cl)cc1[N+](=O)[O-]
3.196340638,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)SC
2.7674504,CCCCC(CC)COCCCN
2.03457955,C=Cc1ccc(CC)cn1
2.692384189,CCCCNC(C)c1ccccc1
2.021588253,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O
2.391795741,CC1=[N+](C)c2ccccc2C1(C)C
2.907444363,O=C(O)CS
2.892957275,Cn1c(=O)c2c(nc(Cc3ccc(N)cc3)n2C)n(C)c1=O
1.143035017,CCCCCCOC(=O)C(O)c1ccccc1
1.983057064,CCCCCCCCC=CCCCCCCCC(=O)OCC1CO1
3.67578445,CN(N=O)C1CCCCC1
2.473832253,CCCCC(CC)CNC1CCCCC1
1.571231195,CCCCCCOC(=O)C(C)(C)C
1.64248284,CC(CC=O)CC(C)(C)C
1.328705054,COC(CC(C)=O)OC
2.08600161,COc1ccc(NC(=O)CC(C)=O)cc1
2.163033816,O=CC(Br)=Cc1ccccc1
1.850212755,CCOC=CC(OCC)OCC
1.635819434,O=C1c2ccccc2C(=O)N1CC1CO1
1.816934292,CC1(C)COB(OCC(C)(C)COB2OCC(C)(C)CO2)OC1
1.528566133,CCCCOC(=O)CC#N
2.779501795,C=C(Cl)C(OC(C)=O)OC(C)=O
2.334251578,CCNC(=O)Cc1ccccc1
2.118964062,CC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(C)=O)C(=O)Nc3ccccc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1C
2.094809801,CC(=O)CCc1ccc(O)cc1
2.015394688,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC
1.828253764,CC1=NN(c2ccccc2)C(=O)C1=CN1CCCCC1
2.970094383,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12
1.476538143,Cc1ccc2nc3c4cccc5cccc(c(=O)n3c2c1)c54
2.142848133,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C
3.885308061,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O
1.727939584,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O
1.549504742,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CO)CSC12
1.322127238,Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1
2.498902996,CCC1(c2ccccc2)CCC(=O)N1
1.843242747,CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12
2.564699655,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2
2.913582873,ClC1=C(Cl)C2(Cl)C3CC(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl
2.467623607,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1
2.113455432,Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1
2.69629172,O=c1[nH]c2cc(Cl)c(Br)cc2o1
3.129869249,CN(C)C1CC(c2ccccc2)c2ccccc21
1.682514816,CC(C)=CCCC(C)=CC#N
2.957617927,CC(c1ccccc1)C(C)(C)N
2.300643579,COc1cc2[nH]c3c(c2cc1OC)CCN1CC2C(C)OC=C(C(=O)OCCN(C)C)C2CC31
2.622441994,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C
2.713010848,CC(Cc1ccccc1)NCCCCl
2.454150111,CNC(C)Cc1ccccc1OC
1.73285194,O=C(NNCc1ccccc1)C(O)C(O)C(O)CO
2.47487252,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O
2.679034518,CC(C)NCC(O)c1ccccc1Cl
2.778360255,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
2.246603351,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl
3.394092214,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
2.547366775,COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl
1.830514448,O=C(Nc1cc(Cl)c(Cl)cc1Cl)c1cc(Cl)cc(-c2ccccc2)c1O
1.793997257,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)cc(-c2ccccc2)c1O
2.43390578,O=C1C=C2C=CC3CC2(O1)C1CCCCN31
1.845336836,CNc1ccc(Cl)cc1C(=O)c1ccccc1Cl
2.41797137,NCCC=C1c2ccccc2COc2ccccc21
1.707102698,O=NN1CCNCC1
3.887360238,CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1
2.675027509,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
1.34812952,CNCCc1ccccn1
2.356207395,COC(C)=NC#N
1.353174792,O=C(O)CNC(=O)c1ccco1
1.998004908,CC(=O)Oc1ccccc1C(N)=O
3.737762793,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
2.767270064,C=C(F)CO
4.082834311,CCOC(=O)C=C(C)OP(=O)(OCC)OCC
1.688010253,C[Si](C)(C)CCC(=O)O
2.052787863,OCC1COC(Cc2ccccc2)O1
2.367292771,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1
3.275559964,Cc1[nH]oc(=O)c1N=Nc1ccccc1Cl
2.864151357,CNC(=O)Oc1cccc2c(O)cccc12
4.469406334,C=CC(OP(=O)(OCC)OCC)C(=O)N(C)C
1.64073975,Cc1cccc(C#N)c1C
3.111999759,O=C(O)Cc1ccc(-c2ccccc2)cc1
2.174107405,CCCCc1ccc(C)cc1O
3.501887331,CCP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl
1.945690189,O=C(O)CC(O)(CC(=O)O)C(=O)O
2.620482524,CC(C)C(=O)N(C)C(=O)Oc1cccc(C(C)C)c1
1.8202146,CC=CCCCCCCCC(=O)OC
2.50998084,ClCCN1CCCC(C(c2ccccc2)c2ccccc2)C1
2.653689011,O=C(O)c1ccccc1N=Cc1ccccc1
2.481701424,COc1ccc2nc3c(c(N)c2c1)CCCC3
2.870957151,S=C1NCCNC(=S)S1
3.114649521,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
2.606270493,CCCCCC(C)NC
1.962828488,Cn1c(=O)oc2ccc(Cl)cc21
2.165499324,CCn1c(=O)oc2ccc(Cl)cc21
3.145341007,CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1
2.044464885,NC(Cc1ccc(O)c(O)c1)C(=O)O
2.539480419,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2
3.106635402,C=CC(O)C#N
2.514823913,CC(=O)C(Cl)C(=O)N(C)C
3.479104341,CCOP(=S)(OCC)SC(C#N)c1ccccc1
2.408680822,CCOC(=O)COP(=S)(OCC)OCC
5.229234607,CCOP(=O)(OC=CCSCC)OCC
1.722688033,Cc1cc(OCCO)cc(C)c1Cl
2.322692624,COC(=O)C1CC2(C(=O)OC)C=CC1C2
2.774744637,COP(=S)(OC)Oc1ccc(Cl)c([N+](=O)[O-])c1
4.284390238,COP(=S)(OC)Oc1ccc2c(C)cc(=O)oc2c1
3.066735653,CCCc1cc(OP(=S)(OCC)OCC)nc(C)n1
3.012696214,CCCOP(=S)(OCCC)SC(=S)N(CC)CC
4.085560278,CCS(=O)CSP(=S)(OC(C)C)OC(C)C
2.376298287,COP(=S)(OC)Oc1ccc(N=Nc2ccc(Cl)cc2)cc1
2.319828538,C=CC=NNc1ccccc1
3.732022227,ClC1=C(Cl)C2(Cl)C3C4C=CC(O4)C3C1(Cl)C2(Cl)Cl
1.831508885,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
2.176879993,CN(C)C(=S)SSC(=S)NCCNC(=S)SSC(=S)N(C)C
3.988758074,O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21
5.396419055,NC(=S)N/N=N\c1ccc(Cl)c(Cl)c1
1.68517365,CCC(=O)OC1=C(OC(=O)CC)C(=O)OC1=O
1.595913781,O=C(CCc1ccccc1)OC1=C(OC(=O)CCc2ccccc2)C(=O)OC1=O
1.647764278,O=C(CCCl)OC1=C(OC(=O)CCCl)C(=O)OC1=O
1.408819768,CC=C(C)C(=O)OCC
3.403241301,CCOC(=O)NCCSP(=S)(OC)OC
2.257322515,Nc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)c(N=Nc4ccccc4)c(O)c3c2N)cc1
1.553596503,Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1
1.862416143,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
2.299077908,CN(C)c1ccc(O)cc1
1.629382496,C=CC(=O)OC1CC2CCC1(C)C2(C)C
2.105345853,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl
2.554172894,COP(=N)(S)Oc1ccc(C(C)(C)C)cc1Cl
3.933916417,C[Hg]Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
3.510870989,CN(C(=O)CF)c1cccc2ccccc12
1.981310317,CCC=CC=CC=O
2.246541955,Cc1nccnc1C
2.234040209,COc1cc(C(=O)OCCCCN2CCN(c3ccccc3)CC2)cc(OC)c1OC
2.095192984,CCNc1nc(Cl)nc(NC(C)(C)C)n1
2.533182095,CO[Si](CCl)(OC)OC
2.51144257,c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1
1.497416228,COP(=S)(OC)SSP(=S)(OC)OC
2.655546465,CCOP(=O)(OCC)Sc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
3.563715338,CP(=S)(Oc1ccccc1)Oc1ccc(C#N)cc1
2.165107753,CC[N+](CC)(CC)CCO
2.563079388,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21
2.843045811,CC(N)C(O)c1cccc(O)c1
2.7971858,COc1ccc(C(CCCc2ccccc2)N(C)C)cc1OC
2.631765557,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)OCCOCCN3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)cc3ccccc23)c1O
1.66047369,Cc1cc(=O)oc2cc(O)ccc12
2.380638196,CC(C)CCCC(C)N
2.902909686,CN1CCC23CCCCC2C1Cc1ccc(O)cc13
1.957784698,C=CC(C)=CCCC(C)(C)O
1.450433986,C=C(C)C1CC=C(C)CC1
1.860529457,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O
2.520374117,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
3.313076619,N#CC(C#N)=C1SCS1
2.629608901,CCCCCCCN1C(C)=CSC1=CC=C(C=Cc1scc(C)[n+]1CCCCCCC)c1scc(C)[n+]1CCCCCCC
2.712381692,CCN(CC)CCC1(c2ccccc2)C(=O)Oc2ccccc21
1.81605974,CC(C)(C)c1cc(Cl)cc(Sc2cc(Cl)cc(C(C)(C)C)c2O)c1O
1.794080748,CCOCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
4.512831093,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1Cl
3.501104275,Clc1sc(Cl)c(Cl)c1Cl
3.684954819,N#CC(=Cc1ccc(Cl)cc1Cl)C(=O)O
1.718350531,CC(C)(C)c1cc(CN2CCN(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc(C(C)(C)C)c1O
1.552470488,CCCCCCC=O
1.892481954,COC(=O)c1ccccc1OC(N)=O
2.729120303,COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1
2.885020663,CCCCOCCCOC(=O)CCOc1cc(Cl)c(Cl)cc1Cl
2.342670142,CCOC(=O)C=Cc1ccc(Cl)cc1
1.362129575,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)ccc1O
3.425745957,O=P1(N(CCCl)CCCl)NCCCO1
2.734031155,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl
2.877258307,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21
2.520415211,Cc1cc(Cl)ccc1OCCCC(=O)O
2.295688583,O=C(O)c1ccccc1OP(=O)(O)O
1.890140319,CCCCC1OC(=O)c2ccccc21
0.940227523,CCCCCCCC(O)CCO
0.973845694,CCCCCCCCC(O)CCO
2.686265263,C=CC(O)CC#N
3.349014395,CCSC(=O)Oc1c(C(C)CC)cc([N+](=O)[O-])cc1[N+](=O)[O-]
2.74541427,CCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
2.344588743,c1ccc(Cn2cncn2)cc1
1.454057846,CC(C)=CCCC(C)(C)O
2.567228836,C1CCNCC1
1.608020154,CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N
2.058495597,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
3.014219705,NC(=O)c1cc2cc(CN3CCCCC3)ccc2o1
1.95870424,CC=CCO
3.904831244,CCOP(=S)(OCC)SCN1C(=O)c2ccccc2C1=O
4.788951193,CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)cc1
1.971877631,COC(C)C=O
2.507985819,CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl
1.751395609,CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O
1.110608677,O=C1NS(=O)(=O)c2ccccc21
3.27933026,CC(=O)O[U](=O)(=O)OC(C)=O
2.468508868,OC1CCN2Cc3ccccc3N=C12
3.734056975,COP(=O)(OC)Oc1ccc(Cl)cc1Cl
3.015611157,Cc1cc(Cl)ccc1N=CN(C)C
2.363508867,CCCC=C(CC)[N+](=O)[O-]
1.859120276,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
1.639806431,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2
2.709022961,CCOP(=S)(OCC)c1ccccc1
2.117021994,CN(CCO)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1
1.506772618,O=c1c2ccccc2c2ccc3c4c(ccc1c24)c1ccc2c(=O)c4ccccc4c4nn3c1c24
1.647938199,CCCCCCOC(=O)c1ccccc1O
1.689099838,CNC(=O)N(O)c1ccccc1
2.096190775,O=C(O)CSc1cc(Cl)ccc1Cl
2.191375636,CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(=O)O)CCC4(C)CCC23C)C1(C)C
2.6007641,O=C(OCCCl)c1ccccc1C(=O)OCCCl
2.165358485,CC(CC=O)CC=O
2.318199273,CC(NCCNC(C)c1ccccc1)c1ccccc1
1.404742742,CCCCOC(=O)CC(O)C(=O)OCCCC
1.932692765,Nc1cc([N+](=O)[O-])ccc1Cl
1.553716703,CCCCOC(OCCCC)C(OCCCC)OCCCC
2.734708642,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl
1.967061506,CNCCCN
2.486063205,O=P(CCCl)(OCCCl)OCCCl
2.256426604,COc1cc2nc(N)sc2cc1OC
2.352089111,C=CCn1c(=O)[nH]c(=O)n(CC=C)c1=O
2.870238462,O=C(CCl)c1ccc(O)cc1
1.604467852,COC(=O)c1cc([N+](=O)[O-])ccc1Cl
2.352057788,COc1ccc(N)cc1OC
3.374238288,N#CSCSC#N
4.298029051,CN1C(=CC=CC2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21
3.142660555,CCCCNC(=S)Nc1ccccc1
0.878085112,NC1CCS(=O)(=O)C1
1.765574739,CC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1
1.824368954,Cc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)c(N)c(N=Nc2ccc(-c3ccc(N=Nc4cc(C)c(O)c(C(=O)O)c4)cc3)cc2)c1N
1.763348428,O=Cc1cc([N+](=O)[O-])ccc1Cl
1.779014461,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)O)c1
1.636728547,O=C(O)COc1ccc(Cl)cc1CO
4.091003912,CCSP(=O)(OC)OC
3.488937119,C=CCN(CC=C)c1c(C)cc(OC(=O)NC)cc1C
1.747430487,O=C1C=Cc2ccccc2C1=NNc1ccc(/N=N/c2ccc(S(=O)(=O)O)cc2)cc1
1.17302068,O=C(O)c1ccccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O
1.542068174,CCOC(=O)CC1(C)OCCO1
1.844308147,COc1ccc(C(=O)Nc2ccc(C=Cc3ccc(NC(=O)c4ccc(OC)cc4OC)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)c(OC)c1
1.29848242,O=S(=O)(O)c1cc(-n2nc3ccc4ccccc4c3n2)ccc1C=Cc1ccccc1
2.070430402,Cc1ccc(N2C(=O)C=CC2=O)cc1N1C(=O)C=CC1=O
2.822400862,CC(CO[N+](=O)[O-])O[N+](=O)[O-]
1.958504635,O=C1c2ccc(O)c(O)c2C(=O)c2c(Nc3ccc(O)cc3)ccc(Nc3ccc(O)cc3)c21
1.714735518,c1ccc(C(N2CCOCC2)N2CCOCC2)cc1
2.97815486,C1CCC(N2CCOCC2)CC1
2.043814416,Nc1cc(NCCO)ccc1N=Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(Nc4ccc(N=Nc5c(S(=O)(=O)O)cc6ccc(N=Nc7ccc(NCCO)cc7N)cc6c5O)cc4S(=O)(=O)O)cc3)c(O)c2c1
2.690731338,COc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1OC
5.004894564,CN(C)C(=O)CN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O
2.471906038,COP(=S)(OC)SC1CCC2C=CCC1S2
3.365050529,CCOP(=S)(OCC)SC1CCC2C=CCC1S2
1.973550392,CC1(C)C(=O)N(CO)C(=O)N1CO
2.397507012,O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)ccc(Cl)c21
2.79985309,C=CCOc1ccccc1OCC(O)CNC(C)C
4.032367297,Oc1ccc(-c2ccccc2)cc1CN1CCOCC1
2.812401255,CCCCCCCCC=CCCCCCCCC[N+](C)(C)CC
3.19847701,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21
2.524551262,c1ccc(P(C2CCCCC2)C2CCCCC2)cc1
3.099303547,O=C1C=CCC2C3CCCN4CCCC(CN12)C34
1.961886801,C=C(C)C1CC=C(C)C(=O)C1
1.390062728,CCO[SiH](Cl)OCC
2.376346071,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
1.899432756,COCCNC(=O)c1nc2c(N)nc(-c3ccccc3)nc2nc1NCCOC
2.167040993,O=[N+]([O-])c1cncn1CCN1CCOCC1
4.100282191,CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
2.394530477,O=c1[nH]c(Cl)c(Cl)cc1Cl
2.175386371,ClC1CCC2SC1CCC2Cl
3.178963142,Cc1c(CN2CCOC(c3ccccc3)C2C)c(=O)n(-c2ccccc2)n1C
4.967446567,COP(C)(=S)Oc1ccc(S(C)=O)c(C)c1
4.134172325,CCOP(=S)(OCC)SC1CCSC1
1.60784732,O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1
2.286805641,CCCCN(N=O)C(=O)OCC
2.843486229,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1
2.051380226,ClCc1ccc(CCl)c2ccccc12
3.976140283,FC(F)(F)c1nc2cccc(Br)c2[nH]1
5.067980915,CCOP(=S)(CC)Oc1ccc(S(C)=O)cc1
4.217999527,CC(=O)NNc1ccc(N)cc1
1.636091535,ClC=C(Cl)c1ccccc1
1.753098317,C=COCCSCCCC
5.40008716,O=[N+]([O-])c1cc(Br)cc2[nH]c(C(F)(F)F)nc12
4.330034317,O=[N+]([O-])c1cc(Br)c2nc(C(F)(F)F)[nH]c2c1
4.380038269,O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1
4.430095006,O=[N+]([O-])c1c(Cl)ccc2[nH]c(C(F)(F)F)nc12
4.68013393,O=[N+]([O-])c1cc2[nH]c(C(F)(F)F)nc2cc1Cl
3.518113157,O=[N+]([O-])c1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12
3.73679186,O=[N+]([O-])c1cc2[nH]c(C(F)(F)F)nc2c(Cl)c1Cl
3.920852049,O=[N+]([O-])c1c(Cl)cc2nc(C(F)(F)F)[nH]c2c1Cl
4.759984278,FC(F)(F)c1nc2cc(Br)cc(Br)c2[nH]1
3.87574732,CNC(=S)NN
1.865754804,Nc1cc(Cl)c([N+](=O)[O-])cc1Cl
2.926990317,NC(=S)NC(=S)Nc1ccccc1
1.924959278,Cc1cc(-c2ccc(N=Nc3c(N)c(C)cc(S(=O)(=O)O)c3N)c(C)c2)ccc1N=Nc1ccc(O)c(C(=O)O)c1
2.200236363,COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4
2.413066406,O=[N+]([O-])OCC1CO1
2.2610733,CCOc1ccc(Cc2nc(C)cc3cc(OC)c(OC)cc23)cc1OC
1.886613037,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
3.104452217,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O
1.709924302,O=C1CCCCCCCCCCOCCCCO1
3.166092075,O=C1c2ccccc2C(=O)C1c1ccc(C(F)(F)F)cc1
2.099773577,CCCC=CC=O
1.369465488,CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1
2.587609816,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
3.007464698,CCCCOC(=O)CCCOc1ccc(Cl)cc1Cl
3.321896556,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12
2.861811928,Cc1ccccc1OCC(O)CN1CC=CCC1
1.545820878,CCC=CCC=O
1.224562538,CCCCCCOC(=O)c1ccccc1
1.398656004,CCN1CN1CC
2.492581279,COC(=O)N/N=C/c1c[n+](O)c2ccccc2[n+]1O
2.732911096,COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2
1.343153785,CC(=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
2.664233541,Cc1[nH]nc(Cl)c1[N+](=O)[O-]
3.46329854,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21
2.655169596,O=C1CCCN1C1CCCCC1
