rat_subcutaneous_LD50_(?log(mol/kg)),canonical_smiles
3.856740971,CCCCOCC=CCN1CCC(OC(=O)CC)(c2ccccc2)CC1
2.140066632,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
3.066600651,CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC1C(O)C(CO)OC(O)C1NC(C)=O)C(N)=O)C(=O)O
2.338991561,CCC1(CC)C(=O)C=CN(CN2CCN(C)CC2)C1=O
3.566011435,O=P1(NN(CCCl)CCCl)NCCCO1
2.389743578,Cc1nc2ccccc2n(CCCN(C)C)c1=O
2.899722278,CC(=O)c1ccc2c(c1)nc(C)c(=O)n2CCCN(C)C
2.647496546,COc1ccc2c(c1)nc(C)c(=O)n2CCCN(C)C
3.462568521,Cc1nc2cc(C(F)(F)F)ccc2n(CCCN(C)C)c1=O
2.402562684,CC(O)C(c1ccc2c(c1)OCO2)N1CCOCC1
3.33486482,CC(=O)SCc1cnc(C)c(O)c1CSC(C)=O
2.274213288,O=C1c2ccccc2C(=O)N1N(CCBr)CCBr
2.67995152,O=C1c2ccccc2C(=O)N1N(CCCl)CCCl
2.827044169,O=C1c2ccccc2C(=O)N1N(CCI)CCI
2.602230057,N#[N+][N-]CC(=O)NN(CCCl)CCCl
2.523028551,NC(=O)NN(CCCl)CCCl
2.964050528,O=C(Nc1ccccc1)NN(CCCl)CCCl
3.561315269,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
2.787816765,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)O)ccc1O2
2.046870731,O=C(O)C=Cc1ccc(Cn2ccnc2)cc1
2.823073838,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1
1.69368299,CCN1CCc2c3n(c4ccccc24)C(C(=O)OC)=CCC31
2.870923863,CCCC1(c2cccc(O)c2)CCN(C)CC1C
1.656537068,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1
2.571199478,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
2.391338613,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
2.003253783,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC
1.706034394,CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I
2.794402975,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
2.936630131,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1
2.699472626,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
2.920437683,C[N+](C)(C)c1cccc(OP2OCCCO2)c1O
2.316620579,CCC1(CC)C(=O)C=CN(CN2CCNCC2)C1=O
2.02448228,Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C
2.359695544,O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCS
1.068444326,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1
2.316159594,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
2.174910691,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O
1.5544407,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O
2.126579299,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21
2.584263361,CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2
2.119980209,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC
3.387708721,CCCCNc1ccc2c(c1)C(=O)N(CCN(CC)CC)C2=O
2.027223175,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O
1.830965706,O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1
1.807541793,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CSC12)c1csc(N)n1
1.708536287,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
1.995377759,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1
1.935828585,Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1
1.500584636,COc1ccc(C2NC(=O)C(C)S2)cc1OC
2.943337513,CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4
1.859280936,CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1
3.103466554,CCC(=O)N(c1ccccn1)C(C)CN1CC2CCC2C1
1.884815517,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1
3.24008059,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl
1.766471042,O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CSC2C(NC(=O)C(NC(=O)c3[nH]cnc3C(=O)O)c3ccccc3)C(=O)N12
3.751557884,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC(=O)C=CC(=O)O)C(C)(C)C5CCC43C)C2C1
2.369640973,COc1ccc2c(c1)c(CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1
2.472880725,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1
2.473930302,Cc1nc2cccnc2n(CCN(C)C)c1=O
2.563202541,Cc1nc2cccnc2n(CCN2CCOCC2)c1=O
1.576588768,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1
2.197352245,CCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C
2.279331514,CC(C)c1cc2c(cc1S(=O)(=O)O)C1(C)CCCC(C)(C(=O)O)C1CC2
1.668767853,NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
2.883525726,CCc1cc(S(=O)(=O)O)c2cc(C(C)C)cccc1-2
1.601215916,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2
2.856541247,CSCCN1C2CCC1CC(OC(=O)c1ccccc1)C2
2.331694987,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
2.270158069,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C
4.06793396,CC(C)n1nc(-c2cccc(Cl)c2Cl)c(=N)nc1N
2.046328213,Cn1ccnc1SC(C)(C)C(=O)O
2.261009304,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O
1.712310382,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1
1.773682764,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
3.00894259,CC(=O)OCOC(=O)C1=C(COC(N)=O)SC2C(C(C)O)C(=O)N12
2.236123807,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21
2.429021767,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
2.389437212,ClCCN(CCCl)N=Cc1ccccc1
2.724875731,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12
3.143308434,Cc1nc2cnccc2n(CCN(C)C)c1=O
2.725281796,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC
4.659713341,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(O)CC21
3.325619641,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
2.633801624,CCC(c1ccc(OP(=O)(O)O)cc1)C(CC)c1ccc(OP(=O)(O)O)cc1
3.8175852,CC(C)=NN(CCCl)CCCl
2.675302785,c1ccc(CNC2=NCNC3=NCN=C32)cc1
2.88689607,Cc1nc2cc(Cl)ccc2n(CCCN(C)C)c1=O
3.158697132,CN(C)c1ccc(C=NN(CCCl)CCCl)cc1
1.715205977,CCCCn1c(=O)n(CCC)c(=O)c2c(NC)n(C(=O)OC)nc21
1.868489264,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
2.908800689,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C
3.121694377,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1
4.215891211,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1
2.308464098,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)OCC4(C)C3CCC21C
1.741648664,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1
3.374548666,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
3.62207968,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
3.070883848,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1
2.149747029,CC(=O)c1c2c(c(C)[nH]c1=O)CC(c1ccncc1)CC2
1.764352505,O=C(CCN[Zn+2])NC(Cc1cnc[nH]1)C(=O)O
6.101163257,CCN1CC2(COC)CCC(OC)C34C5CC6(O)C(OC)CC(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14
1.777461623,CCCCCCCSCCCCN1CCCCCC1=O
2.332762814,COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1
2.42654596,Cc1nc2cnc3ccccc3c2s1
3.349066061,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O
2.493600794,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(cc3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
2.292705644,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
2.855097283,c1ccc2c(c1)ncc1ncsc12
2.40788526,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(N)n1
2.879752887,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1
1.850580075,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O
1.75351565,CCCCCCCOCCCCN1CCCCCC1=O
2.43819203,CN(C)C(=O)c1cc(C(=O)N(C)C)c2c(n1)C(=O)C(=O)c1cc(C(=O)N(C)C)[nH]c1-2
5.275099845,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O
1.756631545,CCCCCCCCCCSCCN1CCCC1=O
1.731474335,CCCCCCCCCCOCCN1CCCC1=O
5.554933431,CC(=O)OC1C2OC3C=C(C)C(OC(=O)CC(C)C)CC3(CO)C(C)(C1OC(C)=O)C21CO1
2.093936229,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1
2.06940232,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1
2.628002492,CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)OC(C)C
2.91402309,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CCC(C)CC2C(=O)O)C1
2.746702868,CCC(=O)OC1(c2ccccc2)CCN(CC=CCOc2ccccc2)CC1
4.192346672,CCC(=O)OC1(c2ccccc2)CCN(CCCCOc2ccccc2)CC1
2.210116444,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
1.804865196,CCCCCOc1ccccc1C(=CSC)n1ccnc1
2.351748972,CC(=O)NCCCOc1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1
1.993460921,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
2.511922791,CC(CC(C(N)=O)(c1ccccc1)c1ccccn1)N(C)C
2.926026324,Cc1c(C)c2c(c(C)c1OP(=O)(O)OC1C(=O)OC(C(O)CO)C1=O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
4.236589831,CCCCC(C)CC(O)C=CC1C(O)CC2CC(CCOCC(=O)OC)CC21
1.960556391,CNCc1ccc(CSCCN=C(NCC(O)c2ccc(O)cc2)NS(C)(=O)=O)o1
2.256978581,Cc1c(F)c(N2CCNC(C)C2)cc2c1C(=O)C(C(=O)O)CN2C1CC1
1.53184648,NCC1CCC(C(=O)O)CC1
3.52370391,CNC(C)Cc1ccc(Cl)cc1
1.778740876,Nc1ccc(Cc2ccccc2N)cc1
3.184883289,CCCC(Cc1ccccc1)N1CCCC1
2.540062457,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1
2.722290625,CCN(CC)CCc1nc(-c2ccccc2)no1
4.618784378,CCCCP(=O)(CCCC)Oc1ccc([N+](=O)[O-])cc1
3.255868278,CN(C)CCC=C1c2ccccc2COc2ccccc21
1.917074677,CC12Cc3nonc3CC1CCC1C2CCC2(C)C1CCC2(C)O
1.617614632,CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
2.817402284,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O
2.315716009,CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C
4.209456344,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O
1.295888579,NC(=O)NC1NC(=O)NC1=O
3.07815409,COC1CC=C2CCN3CCC4=C(CC(=O)OC4)C23C1
1.757843001,O=S(=O)(c1ccc(NC2OC(CO)C(O)C(O)C2O)cc1)c1ccc(NC2OC(CO)C(O)C(O)C2O)cc1
4.341341918,CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C
3.237411033,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O
2.827808697,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
2.64678896,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
3.098830109,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
2.202804251,N#CC(Cc1ccc(O)cc1)c1ccc(O)cc1
2.454308804,CCC(=O)c1c(O)cc(O)cc1O
2.694054671,COCCCNCC1COc2ccccc2O1
3.878354799,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
5.288819146,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
3.230504368,CCCC1(c2cccc(O)c2)CCN(C)C1
2.773407419,O=C(CCCN1CCN(c2ccccc2)CC1)c1ccc(F)cc1
2.801220714,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12
4.143113328,CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1
1.885669301,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
3.226397061,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1.649864258,CCCCOc1ccc(CC(=O)NO)cc1
3.105763686,CC12C=C(C=O)C(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(C)O
3.443820821,COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3
2.893320707,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
4.69680597,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)OC3C)OC2C)CC(O)C1O
3.141358306,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccccc6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC
2.917477089,CC(=C(CCOC(=O)C(C)C)SSC(CCOC(=O)C(C)C)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
3.657049476,CC(C)(C#N)C(C)(C)C#N
4.034677669,CCC1(C(C)C=C(C)C)C(=O)NC(=O)NC1=O
3.36912595,CCC12CCN(CC=C(C)C)C(Cc3ccc(O)cc31)C2C
2.580254668,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1
2.603406386,Cc1cc(Cl)ccc1OCC(=O)O
4.528286097,CCOP(=O)(OCC)N(CC)P(=O)(OCC)OCC
2.304418714,C=[N+](O)C1Cc2ccc(OC)c3c2C2(C)C1C=CC(O)C2O3
2.787093094,CCOC(=O)C1(c2ccccc2)CCN(CCOCc2ccccc2)CC1
2.588373784,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
3.119132995,CCC(=O)OC1(c2ccccc2)CCN(C)C1C
1.009358286,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O
3.255943298,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C
3.838751171,C[n+]1ccc(-c2cc[n+](C)cc2)cc1
1.58482292,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O
2.437187488,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21
1.577958014,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O
2.486789163,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O
3.391183961,ClCCN(CCCl)N=Cc1ccccn1
0.954618735,OCC1(O)OCC(O)C(O)C1O
3.544546484,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O
1.764493374,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
3.825210595,COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1
2.438033604,CNc1nsc2ccccc12
3.404485506,NC(C(=O)O)C(O)c1ccc(O)c(O)c1
2.341789495,CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
2.00685096,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
2.669359496,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
1.24049351,NC(CSCC(=O)O)C(=O)O
1.643867033,CC(=O)OCC(CO)OC(C)=O
5.048449357,COc1cc(=O)oc(C=CC=CC=CC(C)=CC2(C)OC(C)C(C)(O)C2O)c1C
1.831872903,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O
2.255706583,CCOC(=O)Nc1c[n+](N2CCOCC2)no1
3.438354797,C=[N+]([O-])NC
1.49167199,CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2
3.364045968,CCN(CC)c1ccc(N=O)c(O)c1
1.657552043,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1
1.836072076,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1
1.845665974,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
1.550288828,CC1OC1P(=O)(O)O
2.933297135,C[N+]1(C)CCc2cc(Cl)ccc21
1.519400787,NC(CCC(=O)O)C(=O)O
6.800223281,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O
4.749550556,CCCSC(C)=NOC(=O)NC
1.573720682,O=CC(O)C1OC(=O)C(O)C1O
2.27912668,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
3.709969189,N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1
2.047818855,CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C
2.735971297,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC
2.359841484,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
4.344276807,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
1.729013246,Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
2.857349251,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
2.175156521,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1
3.697752274,COc1ccc(OC)c(C(O)CNC(=O)CN)c1
4.503083769,O=C(NP(=O)(N1CC1)N1CC1)OC(COC(=O)c1ccccc1)C(OC(=O)NP(=O)(N1CC1)N1CC1)C(OC(=O)NP(=O)(N1CC1)N1CC1)C(COC(=O)c1ccccc1)OC(=O)NP(=O)(N1CC1)N1CC1
2.977332531,CC(=C(CCS(C)=O)SSC(CCS(C)=O)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
3.867601668,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
1.789931672,O=C(O)c1cc(=O)c2c3nc4ccccc4oc-3cc(=O)c2[nH]1
2.467499695,CN/C(=N\C#N)NCCSCc1[nH]cnc1C
2.55888849,CC(CS)C(=O)N1CCCC1C(=O)O
3.255543676,Cn1cc(OCC(O)CNC(C)(C)C)c2ccccc2c1=O
1.689614046,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1
3.332175784,COc1cccc(NC(=O)NC=CP(=O)(N2CC2)N2CC2)c1
3.015729894,COc1cnc(NC(=O)NC=CP(=O)(Cl)Cl)cn1
3.837619999,CN(CCO)CCCl
4.898269811,CCCCCc1cc[n+](C(c2ccccc2)c2ccccc2)cc1
3.080564366,Cn1c(=O)c2c(nc(Cc3ccccc3)n2C(CN)N2CCOCC2)n(C)c1=O
2.662556087,CC/N=N\NCC
6.387441665,CNC(=O)Oc1ccc([N+](C)(C)C)c(C(C)C)c1
5.346916018,CNC(=O)Oc1cccc(C(C)N(C)C)c1
5.793774558,CC(=O)OCC12CC(OC(C)=O)C(C)=CC1OC1C(OC(C)=O)C(OC(C)=O)C2(C)C12CO2
1.588517084,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
2.516988602,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1
1.994888567,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
1.829099124,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1
2.445298221,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1
2.765938065,CN1CCN(CC2C(=O)Nc3ccccc3SC2c2ccccc2)CC1
1.835609411,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
4.743262356,CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)O)cccc3C21
2.215422081,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1
1.820139695,COc1cccc(N(C)C(=S)Oc2cccc(C(C)(C)C)c2)n1
3.867485166,NS(=O)(=O)N(CCCl)CCCl
3.486982666,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1
2.975192766,COS(=O)(=O)N(CCCl)CCCl
2.607938376,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O
2.420549573,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1
1.778579543,CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O
2.896146045,CCOC(=O)Nc1cccc2c1CN(C)CC2c1ccc(Cl)cc1
2.964085123,CC(C)=NNS(=O)(=O)N(CCCl)CCCl
3.496639099,Nc1c2c(nc3c1CCC3)CCCC2
2.26810036,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1
3.085217773,CC(=O)/C(C)=N/NS(=O)(=O)N(CCCl)CCCl
3.141789864,CCN(CC)S(=O)(=O)N(CCCl)CCCl
2.584329811,CCOC(=O)CNS(=O)(=O)N(CCCl)CCCl
2.674170127,NNS(=O)(=O)N(CCCl)CCCl
1.972821892,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
2.638803632,CCOC(=O)C/C(C)=N/NS(=O)(=O)N(CCCl)CCCl
2.163516182,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12
3.699436949,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1
2.959217938,CC(=NN(CCCl)CCCl)C(C)=NN(CCCl)CCCl
3.262873072,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1
1.995015334,O=S(=O)(N(CCCl)CCCl)N1CCN(S(=O)(=O)N(CCCl)CCCl)CC1
1.848872801,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1
