mouse_oral_LD50_(?log(mol/kg)),canonical_smiles
1.581148823,O=C(O)CC(O)(CC(=O)O)C(=O)O
2.968725448,CC(C)C(=O)N(C)C(=O)Oc1cccc(C(C)C)c1
2.346144735,Cn1c(NS(=O)(=O)c2ccc(N)cc2)nc2c(Cl)nc(Cl)nc21
2.83217508,CN(C)CC=C(c1ccccc1)c1ccc(Cl)cc1
3.244747043,CN(C)CC=C(c1ccccc1)c1ccc(Br)cc1
2.074794506,Cc1cc(=O)oc2c1c(C)nn2C
2.536165872,CCCC=COC1NC(=O)NC1OC=CCCC
3.338231984,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
3.121813804,CC(C=C(c1cccs1)c1cccs1)N(C)C
1.962828488,Cn1c(=O)oc2ccc(Cl)cc21
2.205927981,CCn1c(=O)oc2ccc(Cl)cc21
2.366414167,CC1Oc2ccc(Cl)cc2NC1=O
1.991124787,NC(Cc1ccc(O)c(O)c1)C(=O)O
2.677318383,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2
2.854242234,CN(CCN(C)c1ccccn1)Cc1ccc(Br)s1
2.91457273,CCC(C)NCC(O)c1ccc2c(c1)CCCC2
2.548834746,CCCCCCCCOc1ccc(N)cc1COC
3.270106774,CCCCCCCCOc1ccc(N)cc1COc1ccc(N)cc1OC
2.945017808,CCc1cc(N)ccc1OCCCCCN1C(=O)c2ccccc2C1=O
2.525252182,CCCCCCCCOc1ccc(N)cc1CO
2.167851749,NCc1nc2ccccc2[nH]1
1.542430342,Cc1ccc(C(c2ccc(C)cc2C)C(Cl)(Cl)Cl)c(C)c1
2.013566059,CCCCCCCCOc1ccc(N)cc1CSCCC
2.28932552,CCCCCCCCOc1ccc(N)cc1CSCCO
2.774464409,CCCCCCCCOc1ccc(N)cc1CS(C)=O
2.210100827,CCCOc1ccc(N)cc1CS(C)(=O)=O
2.41053261,CCCCOc1ccc(N)cc1CS(C)(=O)=O
2.956459784,CCCCCOc1ccc(N)cc1CS(C)(=O)=O
2.573214026,CCCCCCCOc1ccc(N)cc1CS(C)(=O)=O
1.894126294,CCCCCCCCOc1ccc(N)cc1CS(C)(=O)=O
2.64013678,CCCCCCCCCOc1ccc(N)cc1CS(C)(=O)=O
2.505670611,CS(=O)(=O)Cc1cc(N)ccc1OCCCCCN1C(=O)c2ccccc2C1=O
1.913138052,CCCCCCCCOc1ccc(N)cc1CS(=O)(=O)CC
2.632822847,CCCCCCCCOc1ccc(N)cc1CS(=O)(=O)CCO
2.034012469,CCCCCCCCOc1ccc(N)cc1CS(=O)(=O)c1ccc(NC(C)=O)cc1
2.01070162,CCCCCCCCOc1ccc(N)cc1CS(=O)(=O)c1ccc(Cl)cc1
1.988515481,CCCCCCCCOc1ccc(N)cc1CS(=O)(=O)c1ccc(C)cc1
1.979357134,Nc1ccc(OCCCCCN2C(=O)c3ccccc3C2=O)c(CNC=O)c1
2.988890274,CCCCCCCCOc1ccc(N)cc1CNC(C)=O
1.995041472,CC(=O)NCc1cc(N)ccc1OCCCCCN1C(=O)c2ccccc2C1=O
1.8654164,CCCCCCCCOc1ccc(N)cc1CNC(N)=O
1.914446296,CCCCCCCCOc1ccc(N)cc1CNS(C)(=O)=O
1.932606925,CCCCCCCCOc1ccc(N)cc1CN(C)S(C)(=O)=O
3.784406156,CCCc1cc(OP(=S)(OCC)OCC)nc(C)n1
3.055448195,CCN(CC)C(=S)SP(=S)(OC(C)C)OC(C)C
3.055448195,CCCOP(=S)(OCCC)SC(=S)N(CC)CC
3.554081361,CCS(=O)CSP(=S)(OC(C)C)OC(C)C
2.376298287,COP(=S)(OC)Oc1ccc(N=Nc2ccc(Cl)cc2)cc1
3.500073151,ClC1=C(Cl)C2(Cl)C3C4C=CC(O4)C3C1(Cl)C2(Cl)Cl
1.831508885,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
5.396419055,NC(=S)N/N=N\c1ccc(Cl)c(Cl)c1
2.301273133,COC(=O)C(C(=O)OC)C(F)(F)F
3.154437668,CCCCCCOc1ccc(N)cc1CS(C)(=O)=O
2.067664019,O=C1NC(=O)C(c2ccccc2)O1
1.908430599,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1
3.025089095,CCCCCCCC[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
1.898574705,C[N+]1(C)CC2CC(C1)c1cccc(=O)n1C2
3.7940777,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(O)c(OC)cc21
3.899071602,CCP1(=O)OCc2ccccc2O1
3.941662465,O=P1(CCl)OC2=C(O1)C1CC1C=C2
3.083337757,C[N+]1(CC(=O)c2ccc(-c3ccccc3)cc2)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
2.482204901,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
2.898255539,CN1CCN(CCCN2C(=O)CC(c3ccccc3)Sc3ccccc32)CC1
2.812137329,Cn1c(=O)c2c(ncn2CCCl)n(C)c1=O
2.161405994,CN(C)c1ccc(O)cc1
2.842821343,COc1cc2c(cc1O)CC1NCCc3cc(O)c(OC)c-2c31
2.927379347,Cc1cc(N)ccc1OCCCCCN1C(=O)c2ccccc2C1=O
2.373409807,Nc1ccc(OCCCCCN2C(=O)c3ccccc3C2=O)c(CO)c1
2.663268535,COCc1cc(N)ccc1OCCCCCN1C(=O)c2ccccc2C1=O
3.347498062,CCCCOC(=S)SCc1ccccc1
3.035915796,CN(C(=O)CF)c1cccc2ccccc12
2.978700971,CN1C2CCC1CC(OC(=O)C1CCC(C(=O)Oc3ccccc3)(C3CC4CCC(C3)N4C)c3ccccc31)C2
2.961114296,CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C
1.963261278,O=c1[nH]cc[nH]1
1.775674514,O=C(Cc1ccccc1C(=O)O)Cc1ccccc1C(=O)O
2.958790291,c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1
1.84308321,Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCC(=O)O)cc2)cc1
2.87090691,CN(C)CCN1c2ccccc2Sc2ccccc21
1.364609758,NC(=O)OCCOCCOC(N)=O
1.475084873,CC(CCOC(N)=O)OC(N)=O
1.574043146,CC[N+](CC)(CC)CCO
2.196547844,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21
2.068181222,Nc1cc2ccccc2cc1C(=O)O
2.078144384,Cc1ncccc1CCCl
2.447549983,CCN(CCCl)C(c1ccccc1)c1ccccc1
2.011372031,CCNC(=O)NC(=O)c1cc(OC)c(OC)c(OC)c1
3.227621858,CC(N)C(O)c1cccc(O)c1
2.418879413,CCC(C(=O)O)C1(O)CCC(c2ccccc2)CC1
2.607496982,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)OCCOCCN3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)cc3ccccc23)c1O
1.845556909,CC(=O)CC(c1ccccc1)c1c(OC(C)=O)c2ccccc2oc1=O
1.79108956,Cc1cc(=O)oc2cc(O)ccc12
2.192318054,O=C(O)c1ccccc1Cc1cc2ccccc2c(=O)o1
2.89675825,CN1CCC23CCCCC2C1Cc1ccc(O)cc13
3.748752243,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CCC(O)C4(C)C)C3(CO)C(=O)CC12C
1.386110232,C=C(C)C1CC=C(C)CC1
2.049262196,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O
3.459666851,CC(C)NC(=N)N=C(N)Nc1ccc(Cl)c(Cl)c1
2.723588376,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
3.272920527,CCCCCCCN1C(C)=CSC1=CC=C(C=Cc1scc(C)[n+]1CCCCCCC)c1scc(C)[n+]1CCCCCCC
2.670989007,CCN(CC)CCC1(c2ccccc2)C(=O)Oc2ccccc21
2.057321531,CC(C)(C)c1cc(Cl)cc(Sc2cc(Cl)cc(C(C)(C)C)c2O)c1O
2.572378226,CC1SC(=S)N(c2ccc(Cl)cc2)C1=O
2.149742415,CN1CCC=C(C(=O)O)C1
1.989489863,CC(C)OC(=O)c1ccc(N)cc1O
2.721334915,Nc1nc(N)c(-c2ccccc2)s1
2.357884843,CCCSSSCCC
1.552470488,CCCCCCC=O
3.561629216,COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1
2.092183584,O=C(CCC(=O)N1CCOCC1)c1ccccc1
2.282960672,CCCCOCCCOC(=O)CCOc1cc(Cl)c(Cl)cc1Cl
1.639025891,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)ccc1O
3.144285515,O=P1(N(CCCl)CCCl)NCCCO1
2.423241322,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl
3.271120403,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21
2.550075406,ClC1=C(Cl)C2(Cl)C3C4OC4CC3C1(Cl)C2(Cl)Cl
2.505991352,Cc1ncc([N+](=O)[O-])n1CCBr
2.082045363,CCOC(=O)c1ccc(N)cc1O
2.518598069,Cc1cc(Cl)ccc1OCCCC(=O)O
2.020897873,Nc1ccc(CCC(N)c2ccc(N)cc2)cc1
2.175794664,O=C(O)c1ccccc1OP(=O)(O)O
3.453063398,C1CCNCC1
1.707306888,CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N
1.563950992,NC(=O)NC(=O)COc1ccccc1
3.163620482,CCOP(=S)(OCC)SCC(=O)Nc1ccc([N+](=O)[O-])cc1
2.482795993,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
3.010978012,CC(=O)OC1CN2CCC1CC2
1.947548898,CCCCCCCCOc1ccc(N)cc1CNC(=O)c1ccccc1
2.799375857,NC(=O)c1cc2cc(CN3CCCCC3)ccc2o1
1.888995253,CN(C)N=NN(C)C
2.777243442,CC1(C)CCCC(C)(C)N1N
2.753981171,CC1(C)CCCC(C)(C)N1N=O
4.561799648,CCOP(=O)(OCC)Oc1ccc(C#N)cc1
2.734935775,CN(C(=O)OC1=CCCC1)c1ccccc1
2.084674233,CC(=O)c1ccccc1NC(=O)C(Cl)Cl
1.967281879,COC(C)C=O
2.209383514,CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O
2.617678071,CN1C(C)(C)CCCC1(C)C
1.026153536,O=C1NS(=O)(=O)c2ccccc21
1.384838182,CC(=O)Nc1nn[nH]n1
1.724781978,NC(=O)OCC(O)COc1ccc2c(c1)CCCC2
2.595387451,CC(N1CCCCC1)C(O)(c1ccccc1)c1ccccc1
3.205145062,CC(=O)O[U](=O)(=O)OC(C)=O
2.812290844,OC1CCN2Cc3ccccc3N=C12
2.960503417,Cc1cc(Cl)ccc1N=CN(C)C
3.022908255,CNC(C)CCC=C(C)C
2.433404969,O=C(O)COc1ccccc1NC(=O)c1ccccc1
2.531685796,O=C(O)COc1ccccc1NC(=O)c1ccc(Cl)c(Cl)c1
2.455300249,Cc1ccc(C(=O)Nc2ccccc2OCC(=O)O)cc1
1.903491393,Cc1cc(C(F)(F)F)nc(NS(=O)(=O)c2ccc(N)cc2)n1
2.274681151,COC(=O)C1=CCCNC1
4.601059964,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C
2.190771374,Cc1nc([N+](=O)[O-])n(C)c1C
3.099986305,Nc1nc(-c2ccccc2)cs1
2.257106389,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2
2.463467382,CN(CCO)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1
2.673077457,Cc1ccc(OCC(=O)O)c(NC(=O)c2cccc(C(F)(F)F)c2)c1
2.568422337,COc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)c(OCC(=O)O)c1
2.707168339,O=C(O)COc1ccc(Cl)cc1NC(=O)c1ccccc1
2.686587756,O=C(O)COc1ccc(Cl)cc1NC(=O)c1ccc(Cl)cc1
2.573575888,O=C(O)COc1ccc(Cl)cc1NC(=O)c1ccc(Cl)c(Cl)c1
2.62974114,Cc1ccc(OCC(=O)O)c(NC(=O)c2ccc(Cl)cc2)c1
1.695083099,CC(=CC(=O)O)CCC=C(C)C(=O)O
2.330775195,O=C(Nc1ccccc1)c1cc(O)c(O)c(O)c1
1.966514302,CNC(=O)N(O)c1ccccc1
2.352033089,O=C1OCCN1N=Cc1ccco1
1.811348752,c1ccc(-c2ccc3ccccc3[o+]2)cc1
2.184612677,O=C(O)CSc1cc(Cl)ccc1Cl
2.627703737,CN(N=Cc1ccc([N+](=O)[O-])o1)C(N)=O
2.032847833,Nc1cc([N+](=O)[O-])ccc1Cl
2.303549623,C#CC1(OC(O)C(Cl)(Cl)Cl)CCCCC1
2.131920064,C#CC(C)(C)OC(=O)Nc1ccccc1
2.494992915,CNCCCN
4.129532409,CC(N)Cc1ccc2c(c1)OCO2
2.245854447,O=P(CCCl)(OCCCl)OCCCl
2.605404702,C=CCn1c(=O)[nH]c(=O)n(CC=C)c1=O
2.494143547,Oc1ccc(Cl)c(C(F)(F)F)c1
2.352057788,COc1ccc(N)cc1OC
2.462919967,O=C1NC(=O)C2C3C=CC(C3)C12
2.057768995,CCC(=O)Oc1ccccc1C(=O)O
2.267753528,CCS(=O)(=O)c1ccc(N)cc1
2.216331694,ClCCCCOCCCCCl
1.774055968,Cc1cc(O)c2c(C)cc(=O)oc2c1
0.975602106,NC1CCS(=O)(=O)C1
2.477575579,O=C(NCCNC(=O)c1ccccc1O)c1ccccc1O
3.5109898,CCOC(=O)c1cc(=O)c2ccc(OCc3ccccc3)cc2o1
2.96968429,CCN(CC)CCOc1ccccc1C(=O)Nc1ccccc1
2.441437467,C=CCOc1ccc(NC(C)=O)cc1C(=O)NCCC
2.617843235,C=CCOc1ccc(NC(C)=O)cc1C(=O)NCCCC
2.161911279,C=CCOc1ccc(NC(C)=O)cc1C(=O)NCC(C)C
2.184187674,C=CCOc1ccc(NC(C)=O)cc1C(=O)NC(C)CC
2.508698765,C=CCOc1ccc(NC(C)=O)cc1C(=O)NC(C)(C)C
1.522785195,O=C(O)COc1ccc(Cl)cc1CO
4.049161042,C=CCN(CC=C)c1c(C)cc(OC(=O)NC)cc1C
2.172308048,O=C(O)C(CCN1CCCCC1)c1cccc2ccccc12
1.232504195,O=C(O)c1ccccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O
2.312193229,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Br
2.312193229,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Br)cc1Cl
1.63092088,O=S(=O)(O)c1cc(-n2nc3ccc4ccccc4c3n2)ccc1C=Cc1ccccc1
2.037071027,CC(CO[N+](=O)[O-])O[N+](=O)[O-]
1.862583534,c1ccc(C(N2CCOCC2)N2CCOCC2)cc1
2.344844412,Nc1cc(NCCO)ccc1N=Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(Nc4ccc(N=Nc5c(S(=O)(=O)O)cc6ccc(N=Nc7ccc(NCCO)cc7N)cc6c5O)cc4S(=O)(=O)O)cc3)c(O)c2c1
2.070859107,O=C(CCc1c(O)c2ccccc2oc1=O)c1ccccc1
2.447534773,N#CC(=Cc1ccc([N+](=O)[O-])o1)c1nc2ccccc2[nH]1
4.607078442,CNC(=O)Oc1cc(C)c(CN(C)C)c(C)c1
2.778806696,C=CCOc1ccccc1OCC(O)CNC(C)C
2.201199351,O=C(O)c1cncnc1Nc1cccc(C(F)(F)F)c1
3.359469397,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21
2.533708961,CCN(CCCl)Cc1cccc2ccccc12
2.060094366,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1
2.962543803,O=C1C=CCC2C3CCCN4CCCC(CN12)C34
2.356395844,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
2.65032597,CN1C(C)(C)CCC1(C)C
1.899432756,COCCNC(=O)c1nc2c(N)nc(-c3ccccc3)nc2nc1NCCOC
1.534017806,O=C(O)CNc1nc(Cl)nc(NCC(=O)O)n1
2.169870283,O=[N+]([O-])c1cncn1CCN1CCOCC1
3.978942309,CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
2.186397642,N=C(N)Nc1ccccc1
2.265346208,C=CCOc1ccc(NC(C)=O)cc1C(=O)NC(C)C
2.383760029,C=CCOc1ccc(NC(C)=O)cc1C(=O)N(CC)CC
2.535167485,C=CCNC(=O)c1cc(NC(C)=O)ccc1OCC=C
2.438257472,C=CCOc1ccc(NC(C)=O)cc1C(=O)NC1CC1
3.170446472,Cc1c(CN2CCOC(c3ccccc3)C2C)c(=O)n(-c2ccccc2)n1C
2.549235069,Cc1ccc(OCC(=O)O)c(NC(=O)c2ccc(Cl)c(Cl)c2)c1
2.526006967,COc1ccc(NC(=O)c2ccc(Cl)cc2)c(OCC(=O)O)c1
2.839979302,CN(C)CCNCC1=Nc2ccccc2Sc2ccc(Cl)cc21
3.304800296,COP(=O)(OC)Oc1ccc(SC)c(C)c1
2.123339191,OC1CC(N2CCCCC2)C1CN1CCCCC1
1.43175606,O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1
2.386523384,CCCCCCCCc1ccc(O)cc1O
2.838243174,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1
1.607174707,COC1CCCCO1
2.238466869,ClCc1ccc(CCl)c2ccccc12
3.519029523,CC(=O)NNc1ccc(N)cc1
2.888655256,Cc1ccccc1C(OC1CC2CCCC(C1)N2CCc1ccccc1)c1ccccc1
2.991539051,CN1C2CCCC1CC(OC(c1ccccc1)c1ccccc1C(C)(C)C)C2
2.729162883,Cc1ccccc1CN1C2CCCC1CC(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
1.833341608,Cc1cc(C)cc(C(=O)Cl)c1
2.178203089,CC(=O)N1CCN(c2ncc([N+](=O)[O-])s2)C1=O
1.997012223,COc1ccc(N)cn1
2.559070731,O=CNNc1ccc([N+](=O)[O-])cc1
2.190771374,Cn1c(N)cc(=O)n(C)c1=O
2.432371561,O=[N+]([O-])OCC1CO1
1.861838297,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
2.976783828,CC(=O)c1c(C)c(C)c2c(c1C)CCC2(C)C
3.141287332,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O
1.900002332,CCOC(=O)CNc1nc(Cl)nc(NCC(=O)OCC)n1
1.617522528,C1CC(=C2CCC2)C1
0.868753733,CCCCCC=CCC=CCCCCCCCC(=O)Nc1ccccc1C
2.156177608,CCCC=CC=O
2.622991395,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1OC
2.522620987,CC[N+](C)(CC)CCNC(=O)COc1ccc(Cl)cc1
2.258160122,CC[N+](CC)(CC)CCNC(=O)COc1ccc(Cl)cc1
2.401021229,CCN(CC)CCNC(=O)COc1ccc(C)cc1
2.289854917,CCN(CC)CCNC(=O)COc1ccc(C(C)=O)cc1
1.881369982,CCN(CC)CCNC(=O)COc1ccc(O)cc1
2.395003305,CCN(CC)CCNC(=O)COc1cc(OC)cc(OC)c1
2.350818431,CCN(CC)CCNC(=O)COc1ccccc1OC
2.845668452,CCN(CC)CCNC(=O)COc1cccc(OC)c1
1.86757686,CC(=O)OCC1OC(n2ccc(N)nc2=O)C(OC(C)=O)C1OC(C)=O
2.426909589,Nc1ncnc2c(C3OC(CO)C(O)C3O)[nH]nc12
2.292811878,O=C(NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1
2.694565974,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
3.941376538,C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccc(Cl)cc1
3.24271531,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12
2.874776905,Cc1ccccc1OCC(O)CN1CC=CCC1
1.328618137,CCN1CN1CC
1.973293884,COC(=O)N/N=C/c1c[n+](O)c2ccccc2[n+]1O
3.180296041,Nc1[nH]ncc1-c1ccc(C(F)(F)F)cc1
2.748997915,COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2
1.947166985,CC1(CO)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
1.390466797,CC(C)OP(C)(=O)O
2.097641906,N=c1[nH]c(=S)ss1
2.826497374,C[N+]1(CCC(O)(c2ccccc2)C2CCCCC2)CCCC1
2.098985523,C[N+]1(CCC(O)(c2ccccc2)C2CCCCC2)CCCCC1
4.048070183,O=C(OC1CCN2CC3CC(CN4C(=O)CCCC34)C2C1)c1ccc[nH]1
4.047536484,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC=O)CC43O)C2)C1O
3.89595597,COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)CN1CCCC1C3
2.301611561,Nc1ccc(OCCCCCCOc2ccc(N)cc2)cc1
2.39842952,CCC(O)c1ccc2c(c1)OCO2
2.235106328,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O
4.999151151,COCC12CCC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C13)C4N(C)C2
2.97979801,COC(=O)C1=COC(O)C2C(CO)=CCC12
1.595784921,CN(CCOP(=O)(O)O)C(=N)N
2.760430023,c1csc(SSc2cccs2)c1
1.923266692,O=C(O)CC(O)C(=O)O
4.172534824,CNC(=O)C=C(C)OP(=O)(OC)OC
2.07872862,CC(=O)O[Pb](OC(C)=O)(c1ccccc1)c1ccccc1
2.643981404,CC(C)c1ccc(C(=O)CCC(=O)O)cc1
2.959870276,O=C1C=Cc2cc(Br)ccc2C1=O
2.332866483,O=C(N/N=C/c1ccco1)c1ccncc1
2.589420087,NC(=S)N/N=C\c1ccc(N)cc1
2.60607509,ClCc1ccccn1
1.811734009,O=C(C=Cc1ccccc1)NCCO
1.947390469,CC(=O)OCCCCCl
2.869194158,COC(CI)C(CI)OC
1.823324222,Nc1ccc2c[nH]nc2c1
2.614432267,O=C1C=CC(=O)N1C(=O)NCNC(=O)N1C(=O)C=CC1=O
3.667507431,CNC(=O)Oc1ccccc1C1OCCO1
1.562942828,CCCCCCCC(=O)Nc1ccccc1
2.276962448,C=CC/C=N/NC(=O)c1ccncc1
2.789342938,COc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2
3.679791171,O=C(O)CC1(CO)CCCCC1
1.999492498,O=C(O)CCN1C(=O)CSC1=S
2.665148408,C[N+](C)(Cc1ccccc1Cl)CC1CCC(CNCc2ccccc2Cl)CC1
1.97229631,N=C(N)NN=Cc1ccc(/C=N/NC(=N)N)cc1
2.164724524,C=CCn1c(N)cc(=O)n(C)c1=O
2.201817138,CCCCNC(=O)NC(=O)c1cc(OC)c(OC)c(OC)c1
5.917439449,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(OC)C(C)O5)C(OC(C)=O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(OC(C)=O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1
3.667131549,CCCCN(C)N=O
3.09168747,CN1CCN(CCOc2ccccc2-c2ccccc2)CC1
2.311500149,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1
1.940405905,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
3.146720478,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
2.930876512,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C
2.675288297,CN(C)CCN(Cc1cccs1)c1ccccc1
2.268667165,Cc1ccc(B2OCC3(CO2)COB(c2ccc(C)cc2)OC3)cc1
1.224747586,NC(=O)OCCCCOC(N)=O
2.48630577,NC(=S)c1ccccc1O
2.413549763,Cc1nc(=O)c2cc(Cl)ccc2[nH]1
3.074962643,CN(C)c1ccc(SC#N)cc1
3.050768519,CC(CCCCC(C)NCc1ccccc1Cl)NCc1ccccc1Cl
3.085925266,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
3.296807406,CCOP(=O)(OCC)SCSc1ccc(Cl)cc1
0.987082793,O=CC(O)C(O)C(O)C(O)C(=O)O
5.186285867,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21
2.892654741,c1ccc(C(c2ccccc2)c2cnc[nH]2)cc1
1.536316399,CCCCCOc1ccccc1C(C)=O
1.583075158,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
1.853386174,O=C(OCC1CO1)c1cccc(C(=O)OCC2CO2)c1
2.112850309,NC(=O)C1c2ccccc2CCc2ccccc21
1.170988843,C=CC(C)(O)CCC=C(C)CCC=C(C)C
1.953645098,COc1ccccc1S
1.884424328,C#CC(C)(CC)N(CC)CC
2.872730095,CN(C)N=Nc1ccccc1
2.15104433,CCCc1ccn[nH]1
3.014243747,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
2.19499633,CNC(C)C(OP(=O)(O)O)c1ccccc1
4.255724258,Cc1ccccc1OC1OC(CO)C(O)C(O)C1O
2.00481215,CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1
2.183625677,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I
1.422072515,CC(C)N1CC(O)c2cc(N=NC(N)=O)c(O)cc21
1.438070894,CC(=O)OCC(COc1ccccc1)OC(C)=O
2.242667608,C#CC(O)(C=C)CC
3.190964466,CSc1nnc(C)c(C)n1
4.73755043,CCP(=O)(Oc1ccc([N+](=O)[O-])cc1)OC(C)C
2.981141806,CC(C)OP(=O)(Oc1ccc([N+](=O)[O-])cc1)C(C)C
3.576042054,CC(C)P(=O)(Oc1ccc([N+](=O)[O-])cc1)C(C)C
1.842675415,CCNc1nc(Cl)nc(NC(C)CC)n1
2.052664794,CSc1nc(NC(C)C)nc(NC(C)C)n1
2.36799018,Clc1ccccc1CNCC1CCCCC1
2.406676905,O=C(NCc1ccccc1Cl)C1CCC(C(=O)NCc2ccccc2Cl)CC1
2.161596784,Clc1ccccc1C=NCC1CCC(CN=Cc2ccccc2Cl)CC1
2.731716872,Clc1ccc(CNCC2CCN(Cc3ccccc3)CC2)cc1
3.529127943,CCCOP(=O)(OCCC)Oc1ccc(SC)cc1
1.477559671,N#[N+][N-]c1ccc(S(=O)(=O)c2ccc([N-][N+]#N)cc2)cc1
2.432495083,CC(C)CNCC1CCC(CNCC(C)C)CC1
2.840286628,CCCCN(CCN(CCCC)C(=O)N1CCCCC1)C(=O)N1CCCCC1
1.572030068,COc1ccc(CCl)cc1OC
1.93279835,CCCCCCCCCCCN
2.738495162,C=CCC=CC
3.60830641,CCC(C)c1cnc2nc(N)nc(N)c2c1C
